site_id,region,country,site_type,operator,latitude,longitude,DOA,FIRMWARE,INTERMITTENT,MECH_DAMAGE,NO_POWER,OTHER,OVERHEAT,RF_FAULT
ST-01626,AMER,Canada,Cell Site,Verizon,-22.51333,-83.92595,3,3,1,1,1,1,3,4
ST-01627,APAC,Singapore,Cell Site,China Mobile,4.14308,127.32793,2,4,1,4,4,6,1,6
ST-01628,AMER,Mexico,Data Center,Bell,-17.7771,-67.82664,2,3,1,5,0,7,1,0
ST-01629,AMER,Chile,Warehouse,,-28.33796,-77.0817,2,2,3,1,2,3,2,5
ST-01630,EMEA,France,Warehouse,,50.20503,3.37339,0,6,1,3,2,2,0,4
ST-01631,EMEA,Germany,Cell Site,Three,39.10521,2.95317,0,3,2,0,3,3,2,3
ST-01632,EMEA,Germany,Cell Site,Orange,47.38779,28.76431,2,1,1,4,6,5,2,6
ST-01633,EMEA,Germany,Cell Site,Telia,46.17355,-2.42473,4,3,2,1,1,8,1,2
ST-01634,AMER,Colombia,Cell Site,AT&T,-32.67024,-99.67082,3,6,4,2,4,2,1,5
ST-01635,AMER,Brazil,Cell Site,T-Mobile US,2.50642,-88.14763,4,3,3,1,3,3,1,3
ST-01636,AMER,Colombia,Cell Site,Claro,-24.64263,-93.11298,3,2,0,2,1,4,2,0
ST-01637,EMEA,Czechia,Cell Site,Telia,43.74765,17.46521,3,0,2,0,1,1,4,1
ST-01638,AMER,USA,Integration Center,,19.86292,-96.80179,3,5,1,2,3,5,1,3
ST-01639,AMER,Brazil,Warehouse,,-22.12761,-63.66388,1,2,2,1,1,2,0,5
ST-01640,APAC,Vietnam,Cell Site,NTT Docomo,3.77217,99.94364,5,0,3,3,2,2,1,7
ST-01641,APAC,India,Cell Site,NTT Docomo,13.39974,101.50595,1,4,2,0,1,2,1,5
ST-01642,EMEA,Netherlands,Cell Site,Three,42.27096,19.10962,2,3,3,2,2,8,1,4
ST-01643,EMEA,Sweden,Warehouse,,37.37533,4.08934,1,5,1,1,1,4,3,4
ST-01644,EMEA,Czechia,Integration Center,,50.29323,-8.04636,3,6,1,1,3,3,3,4
ST-01645,APAC,Singapore,Cell Site,NTT Docomo,2.72749,114.92837,3,0,5,1,2,1,1,6
ST-01646,EMEA,Sweden,Data Center,A1 Telekom,57.49561,7.79074,8,1,1,1,3,9,2,3
ST-01647,EMEA,Germany,Data Center,Orange,45.16612,-9.59369,2,5,2,1,6,2,1,6
ST-01648,AMER,USA,Cell Site,TIM Brasil,30.94402,-93.43659,2,0,0,2,2,3,0,3
ST-01649,EMEA,Czechia,Cell Site,Deutsche Telekom,52.46234,3.94025,5,4,0,1,2,2,2,1
ST-01650,AMER,USA,Warehouse,,-30.95103,-86.88397,2,4,2,1,2,3,2,3
ST-01651,AMER,Canada,Cell Site,Bell,24.36043,-69.26645,3,1,0,4,1,2,0,4
ST-01652,APAC,Japan,Cell Site,Bharti Airtel,25.78622,125.55304,1,2,1,1,3,0,0,3
ST-01653,AMER,Mexico,Cell Site,Verizon,-13.76773,-61.39007,4,6,1,4,5,1,3,5
ST-01654,APAC,South Korea,Warehouse,,9.84951,98.50495,1,10,3,2,4,4,2,5
ST-01655,EMEA,France,Cell Site,Telenor,41.24529,28.88221,1,3,1,2,0,5,0,4
ST-01656,APAC,India,Cell Site,Singtel,3.53319,128.67226,3,4,5,1,4,3,4,10
ST-01657,APAC,China,Warehouse,,5.10617,128.66457,1,1,1,0,0,1,2,4
ST-01658,EMEA,Austria,Integration Center,,41.9256,19.06493,1,4,2,4,2,4,3,6
ST-01659,AMER,Argentina,Warehouse,,-30.58995,-86.61618,2,4,2,0,4,3,3,5
ST-01660,AMER,Brazil,Cell Site,Rogers,6.8162,-99.173,0,5,0,0,7,3,1,5
ST-01661,EMEA,Spain,Integration Center,,39.52121,-3.24807,2,4,3,1,2,4,0,3
ST-01662,AMER,USA,Cell Site,TIM Brasil,8.32615,-94.67308,5,5,1,2,3,2,2,3
ST-01663,APAC,India,Cell Site,NTT Docomo,39.10963,134.34649,5,3,0,1,2,4,0,1
ST-01664,EMEA,Germany,Data Center,Telenor,40.60841,-0.6316,4,6,1,6,0,3,2,10
ST-01665,APAC,Malaysia,Integration Center,,37.94967,104.97721,4,5,1,2,0,2,4,3
ST-01666,EMEA,Poland,Warehouse,,45.58222,18.05917,2,4,2,3,1,2,3,7
ST-01667,EMEA,Germany,Cell Site,Vodafone,43.60092,26.09827,2,3,2,0,2,3,0,5
ST-01668,EMEA,Germany,Warehouse,,49.72591,12.68943,2,2,1,0,1,3,1,4
ST-01669,EMEA,Austria,Cell Site,Vodafone,48.85739,-5.51811,2,3,2,4,1,3,3,4
ST-01670,EMEA,Spain,Cell Site,A1 Telekom,54.76105,12.88455,1,4,3,2,2,2,2,3
ST-01671,AMER,Canada,Cell Site,AT&T,-30.18327,-65.98558,4,2,1,4,0,3,0,3
ST-01672,EMEA,Italy,Warehouse,,53.23645,1.55557,4,2,2,2,2,4,2,2
ST-01673,EMEA,Spain,Cell Site,Orange,42.15098,10.18864,2,2,0,0,1,3,2,4
ST-01674,EMEA,Austria,Data Center,Telenor,35.1808,22.38483,7,2,1,2,3,4,1,2
ST-01675,EMEA,Italy,Cell Site,Three,58.55114,7.86409,3,0,1,2,3,3,1,4
ST-01676,EMEA,Italy,Data Center,Orange,48.41435,22.39139,3,2,2,2,2,3,4,3
ST-01677,EMEA,Italy,Warehouse,,41.93997,9.66922,7,2,0,1,1,2,0,3
ST-01678,EMEA,Germany,Warehouse,,37.77485,18.07631,4,2,4,1,1,3,2,5
ST-01679,AMER,Brazil,Data Center,Rogers,36.35695,-97.32377,2,1,1,1,0,4,5,5
ST-01680,EMEA,Italy,Cell Site,Telia,57.06049,4.98078,3,1,1,4,3,3,1,1
ST-01681,EMEA,Poland,Warehouse,,58.05517,26.0069,0,2,3,1,4,3,1,3
ST-01682,EMEA,Sweden,Cell Site,Telenor,54.77249,23.20598,0,2,4,0,4,3,1,1
ST-01683,AMER,Canada,Cell Site,Rogers,-8.95639,-85.30853,1,3,1,3,0,5,1,1
ST-01684,EMEA,France,Cell Site,A1 Telekom,41.00153,4.18019,2,4,5,2,1,1,2,1
ST-01685,EMEA,France,Cell Site,Vodafone,49.04763,24.56122,5,6,1,2,1,4,1,4
ST-01686,AMER,Canada,Warehouse,,14.24651,-72.13255,2,4,1,3,3,2,2,4
ST-01687,AMER,Brazil,Cell Site,T-Mobile US,-22.77884,-62.41728,0,2,2,4,1,3,0,7
ST-01688,EMEA,Germany,Cell Site,Telia,49.57943,21.03238,2,5,2,1,2,3,3,2
ST-01689,AMER,USA,Cell Site,AT&T,54.87093,-65.61098,2,2,0,4,4,4,2,4
ST-01690,EMEA,Austria,Cell Site,Deutsche Telekom,47.60922,24.72163,0,3,3,2,0,3,2,6
ST-01691,EMEA,France,Cell Site,Three,51.47314,19.20073,4,1,3,3,2,4,2,4
ST-01692,AMER,Mexico,Warehouse,,22.35653,-88.49465,0,2,2,0,2,4,1,5
ST-01693,AMER,Brazil,Cell Site,AT&T,-4.89705,-77.66644,1,2,1,3,5,6,2,5
ST-01694,APAC,Singapore,Warehouse,,35.08897,112.62715,1,6,2,1,2,1,2,2
ST-01695,EMEA,France,Warehouse,,48.51419,4.76386,2,2,4,2,2,1,0,3
ST-01696,EMEA,Austria,Cell Site,Vodafone,35.45339,15.74158,2,6,1,2,2,3,1,4
ST-01697,APAC,South Korea,Warehouse,,23.07149,138.91282,2,2,0,0,2,2,3,5
ST-01698,EMEA,Spain,Cell Site,A1 Telekom,47.69917,11.39791,6,4,4,2,2,2,2,4
ST-01699,APAC,China,Warehouse,,12.00822,94.97995,1,4,3,2,1,5,1,5
ST-01700,EMEA,France,Cell Site,Telia,52.68932,22.33663,2,2,2,2,1,1,1,4
ST-01701,EMEA,Spain,Data Center,Telia,56.74246,6.17087,0,5,5,2,1,5,1,8
ST-01702,EMEA,Sweden,Warehouse,,52.58912,0.50768,2,3,2,4,3,0,4,3
ST-01703,EMEA,Spain,Cell Site,Telenor,41.31978,29.82901,4,0,1,1,1,2,2,5
ST-01704,EMEA,Austria,Cell Site,Deutsche Telekom,56.23598,0.24853,1,2,1,1,2,1,3,8
ST-01705,EMEA,Netherlands,Warehouse,,45.83498,12.59874,4,2,1,1,1,4,2,2
ST-01706,EMEA,Poland,Cell Site,Telenor,35.32429,28.37094,4,0,4,6,2,3,1,4
ST-01707,EMEA,Netherlands,Integration Center,,37.71929,22.68958,0,4,1,0,3,2,2,1
ST-01708,EMEA,Sweden,Warehouse,,59.39826,18.16916,4,1,3,0,3,3,0,7
ST-01709,EMEA,Spain,Cell Site,Orange,59.16726,-9.2124,4,1,2,3,1,3,2,2
ST-01710,EMEA,Austria,Warehouse,,43.86371,9.05808,2,4,6,2,2,1,3,1
ST-01711,APAC,Malaysia,Cell Site,Telstra,31.53466,122.72659,2,1,4,2,2,3,0,3
ST-01712,EMEA,Netherlands,Warehouse,,53.40023,-4.21353,4,1,0,2,2,3,2,6
ST-01713,APAC,Singapore,Integration Center,,33.94585,131.11129,0,3,4,0,1,3,1,6
ST-01714,EMEA,Austria,Integration Center,,54.22281,22.718,2,1,0,3,2,2,2,5
ST-01715,EMEA,Netherlands,Integration Center,,40.33987,-4.38932,2,1,3,5,2,1,1,3
ST-01716,APAC,Malaysia,Cell Site,Telstra,35.9074,137.85052,3,2,2,0,4,5,2,2
ST-01717,EMEA,Austria,Cell Site,Three,45.60666,7.87999,1,3,5,1,3,2,3,3
ST-01718,EMEA,Spain,Cell Site,Orange,53.52443,9.79996,3,2,1,0,3,4,2,3
ST-01719,EMEA,Italy,Cell Site,Telia,42.83889,-2.39616,2,4,2,2,2,3,2,3
ST-01720,AMER,Canada,Cell Site,Rogers,-32.96139,-76.49205,3,3,1,2,1,6,1,1
ST-01721,APAC,South Korea,Data Center,China Mobile,6.544,132.91755,3,2,1,3,2,4,1,9
ST-01722,APAC,Japan,Cell Site,Bharti Airtel,39.33188,112.88701,2,1,3,2,2,3,1,0
ST-01723,APAC,India,Data Center,Maxis,5.50723,119.15087,3,4,2,1,2,3,2,3
ST-01724,EMEA,Sweden,Cell Site,Telefónica,49.34697,-4.66585,3,3,1,4,2,3,0,2
ST-01725,APAC,Australia,Cell Site,Maxis,26.23028,105.80314,1,1,2,1,5,1,0,2
ST-01726,EMEA,Sweden,Cell Site,Three,56.1373,13.51672,2,4,2,3,1,4,2,6
ST-01727,EMEA,Austria,Cell Site,Orange,45.82377,28.53272,2,4,2,0,3,4,3,2
ST-01728,EMEA,France,Cell Site,Vodafone,47.28061,25.49177,4,6,2,3,2,4,1,6
ST-01729,EMEA,Germany,Cell Site,Vodafone,41.60775,7.67101,2,4,2,2,2,2,3,3
ST-01730,AMER,Brazil,Cell Site,Bell,-27.45006,-83.08969,2,4,0,4,3,6,0,4
ST-01731,EMEA,Austria,Cell Site,Telenor,57.36232,23.17849,1,2,1,2,5,4,4,4
ST-01732,EMEA,Italy,Data Center,Telia,59.39265,19.98936,2,6,4,1,4,2,1,7
ST-01733,APAC,South Korea,Warehouse,,11.58804,98.04157,3,5,1,0,2,2,1,5
ST-01734,APAC,Indonesia,Cell Site,NTT Docomo,8.00114,123.06913,2,5,0,3,1,3,1,5
ST-01735,AMER,Chile,Warehouse,,-0.59776,-83.43852,2,3,3,2,3,0,1,3
ST-01736,EMEA,Italy,Warehouse,,56.51435,19.0666,2,1,2,3,0,3,3,7
ST-01737,EMEA,Sweden,Data Center,A1 Telekom,40.23185,-3.15595,3,3,1,2,1,3,2,2
ST-01738,EMEA,UK,Cell Site,Telia,55.54832,28.14435,2,3,2,3,1,2,2,1
ST-01739,EMEA,Austria,Cell Site,Telefónica,39.62856,28.07046,1,3,1,1,3,2,1,4
ST-01740,AMER,Chile,Cell Site,Rogers,3.67635,-63.77364,0,6,2,2,0,2,0,4
ST-01741,EMEA,Netherlands,Cell Site,Vodafone,53.77143,26.20443,1,3,2,4,1,4,1,2
ST-01742,EMEA,Netherlands,Integration Center,,51.12869,-3.71961,1,2,2,2,2,3,0,5
ST-01743,EMEA,Sweden,Warehouse,,36.50915,15.08449,4,4,1,3,2,3,2,2
ST-01744,EMEA,Spain,Cell Site,Orange,36.45889,-0.56054,2,1,2,6,3,1,0,1
ST-01745,APAC,Japan,Warehouse,,9.04299,111.35519,2,1,0,4,1,0,1,2
ST-01746,APAC,Australia,Warehouse,,24.29783,135.55822,1,4,0,2,1,3,2,8
ST-01747,EMEA,Spain,Integration Center,,58.4048,29.29495,2,1,3,2,3,4,0,2
ST-01748,AMER,Chile,Cell Site,Claro,33.74411,-63.14812,2,2,3,5,0,4,2,2
ST-01749,EMEA,Austria,Warehouse,,54.76564,26.42405,2,5,4,1,4,4,2,6
ST-01750,APAC,Malaysia,Cell Site,Reliance Jio,5.06283,138.07875,3,4,2,0,1,5,1,1
ST-01751,EMEA,France,Cell Site,Vodafone,40.86408,12.7388,0,2,2,1,3,4,1,5
ST-01752,EMEA,Poland,Warehouse,,47.92069,12.57848,2,5,1,1,0,1,1,0
ST-01753,EMEA,Italy,Cell Site,Telefónica,52.55074,11.5839,2,5,3,1,2,4,1,2
ST-01754,EMEA,Spain,Cell Site,Vodafone,52.2187,11.37554,4,6,0,3,2,1,3,3
ST-01755,EMEA,France,Cell Site,Three,35.30108,15.09466,2,3,0,3,0,1,1,1
ST-01756,APAC,Thailand,Data Center,Reliance Jio,22.65285,119.29221,4,3,2,0,2,3,0,8
ST-01757,AMER,Chile,Integration Center,,-34.85956,-81.25013,3,2,2,1,2,1,0,8
ST-01758,APAC,Vietnam,Cell Site,NTT Docomo,35.12411,106.62777,1,3,2,1,2,2,1,0
ST-01759,EMEA,Sweden,Integration Center,,46.12205,-5.10223,3,5,3,3,1,3,0,3
ST-01760,EMEA,Spain,Integration Center,,46.25586,5.83114,4,5,0,2,2,6,0,2
ST-01761,APAC,China,Warehouse,,35.43858,91.77202,1,5,3,0,2,3,1,7
ST-01762,EMEA,Germany,Cell Site,Telefónica,58.7804,13.05613,4,5,1,1,2,3,1,4
ST-01763,EMEA,Czechia,Integration Center,,48.24086,25.44809,2,7,3,1,3,5,0,6
ST-01764,EMEA,Italy,Cell Site,A1 Telekom,39.77524,-1.63946,4,3,3,1,1,5,1,6
ST-01765,APAC,Indonesia,Cell Site,NTT Docomo,35.10261,136.47221,3,3,1,4,7,3,0,5
ST-01766,AMER,Brazil,Cell Site,Verizon,40.40302,-98.3494,4,5,2,5,3,2,3,6
ST-01767,APAC,Indonesia,Cell Site,Reliance Jio,26.4307,112.55687,2,2,5,1,1,5,2,5
ST-01768,AMER,Chile,Warehouse,,37.70423,-93.67464,7,3,0,3,1,4,1,3
ST-01769,AMER,USA,Cell Site,T-Mobile US,47.82994,-86.58397,1,2,2,3,5,4,3,4
ST-01770,APAC,Japan,Data Center,Singtel,13.60594,98.92137,3,6,1,5,1,3,3,1
ST-01771,AMER,Brazil,Warehouse,,-34.37447,-87.49027,2,6,4,1,4,2,2,6
ST-01772,AMER,Brazil,Cell Site,TIM Brasil,-21.65083,-70.47442,1,3,1,0,2,0,1,6
ST-01773,EMEA,Czechia,Warehouse,,53.91594,23.1173,1,4,2,3,1,6,0,7
ST-01774,EMEA,Poland,Cell Site,Vodafone,35.13604,4.05934,2,2,2,4,0,0,1,1
ST-01775,APAC,Singapore,Cell Site,SK Telecom,1.2265,115.38575,5,5,1,1,5,5,0,1
ST-01776,APAC,Australia,Data Center,Maxis,36.4513,110.39451,3,3,2,1,1,3,3,2
ST-01777,EMEA,Germany,Cell Site,Deutsche Telekom,56.84158,27.90315,1,2,2,1,2,3,0,3
ST-01778,EMEA,UK,Cell Site,Telenor,40.94666,-9.5938,3,3,1,3,2,2,2,5
ST-01779,APAC,China,Warehouse,,29.8432,118.95051,2,1,1,1,2,2,2,5
ST-01780,EMEA,Austria,Cell Site,Telia,43.67872,4.70415,4,5,2,3,1,3,2,9
ST-01781,APAC,China,Cell Site,Singtel,4.15811,133.55337,1,3,1,0,2,2,3,6
ST-01782,APAC,Thailand,Cell Site,Maxis,10.44052,94.85522,3,1,4,0,1,1,2,3
ST-01783,EMEA,Italy,Cell Site,Telenor,54.48835,9.40298,3,1,5,1,3,2,3,6
ST-01784,AMER,Argentina,Data Center,Claro,33.66072,-63.92501,6,2,0,2,2,4,0,2
ST-01785,APAC,Japan,Warehouse,,15.90295,92.72356,5,1,1,2,1,3,2,1
ST-01786,EMEA,Austria,Integration Center,,41.33099,-7.9572,5,3,1,4,3,0,2,3
ST-01787,EMEA,Spain,Data Center,Telia,38.72887,23.95788,0,1,1,4,6,3,2,4
ST-01788,APAC,Japan,Cell Site,Maxis,37.71539,123.84565,3,3,5,2,3,5,3,1
ST-01789,EMEA,France,Cell Site,Deutsche Telekom,53.29555,19.25943,2,5,0,1,3,5,1,3
ST-01790,EMEA,Germany,Warehouse,,38.08389,-8.1155,6,5,1,1,1,4,2,5
ST-01791,AMER,Argentina,Integration Center,,27.85594,-98.50333,3,4,0,3,2,2,1,3
ST-01792,EMEA,France,Warehouse,,55.29387,13.64552,3,2,3,2,2,1,0,5
ST-01793,EMEA,Germany,Warehouse,,37.83776,16.37172,2,1,3,1,3,1,0,5
ST-01794,EMEA,Poland,Cell Site,Telefónica,50.15768,5.05238,2,4,2,0,4,0,1,2
ST-01795,EMEA,Sweden,Cell Site,Telenor,55.443,2.18433,2,3,1,3,1,2,0,7
ST-01796,EMEA,Netherlands,Cell Site,Telefónica,44.44774,17.86492,1,5,2,1,2,1,3,5
ST-01797,EMEA,Czechia,Integration Center,,53.80078,0.94244,6,4,0,2,1,4,2,3
ST-01798,APAC,India,Integration Center,,1.65466,98.81519,1,1,1,3,1,2,3,4
ST-01799,APAC,Australia,Cell Site,Maxis,11.26467,135.25036,4,3,1,3,2,3,0,4
ST-01800,EMEA,Poland,Warehouse,,57.34026,16.42791,3,5,1,1,3,0,1,6
ST-01801,EMEA,France,Cell Site,A1 Telekom,52.73299,14.85012,1,5,1,1,0,2,1,5
ST-01802,EMEA,France,Cell Site,Telia,54.47963,4.04801,2,3,1,1,1,1,3,1
ST-01803,EMEA,France,Data Center,Telia,48.66765,16.82636,1,4,2,1,3,4,1,2
ST-01804,AMER,Chile,Warehouse,,7.15861,-69.09324,1,2,1,2,0,3,0,5
ST-01805,AMER,Mexico,Warehouse,,48.93288,-73.44799,5,3,3,3,1,2,1,1
ST-01806,EMEA,Poland,Integration Center,,36.86677,14.40946,2,2,1,1,0,2,5,5
ST-01807,EMEA,Netherlands,Warehouse,,52.40789,1.33006,2,1,2,2,3,6,3,8
ST-01808,AMER,USA,Cell Site,TIM Brasil,-6.0409,-76.18464,1,3,2,3,2,1,2,4
ST-01809,EMEA,Italy,Data Center,Deutsche Telekom,52.67784,24.8572,3,1,3,0,0,0,0,0
ST-01810,EMEA,UK,Warehouse,,54.06305,-4.64117,3,4,3,1,3,3,0,4
ST-01811,AMER,Colombia,Warehouse,,-3.67177,-94.04938,2,3,3,2,2,4,5,6
ST-01812,EMEA,Spain,Warehouse,,53.92353,0.65795,3,4,1,3,2,2,1,6
ST-01813,EMEA,Austria,Cell Site,Telia,38.08769,-6.1508,3,5,1,1,1,2,1,2
ST-01814,EMEA,France,Cell Site,A1 Telekom,37.8624,-0.11526,3,5,1,2,2,3,1,2
ST-01815,EMEA,Czechia,Cell Site,Telia,54.55887,-0.49089,4,2,1,5,3,4,1,3
ST-01816,EMEA,Italy,Cell Site,Deutsche Telekom,42.03411,25.22775,3,2,4,4,3,3,3,6
ST-01817,APAC,Vietnam,Cell Site,Singtel,18.25029,115.44139,5,4,1,5,2,4,5,3
ST-01818,EMEA,France,Cell Site,Telia,35.06806,-6.7157,1,2,1,1,0,1,1,2
ST-01819,EMEA,Spain,Cell Site,Telenor,53.51491,3.33852,5,4,1,1,1,3,3,5
ST-01820,EMEA,Netherlands,Cell Site,A1 Telekom,38.73846,7.15225,3,4,3,3,0,0,0,3
ST-01821,EMEA,Netherlands,Warehouse,,36.12744,18.37505,3,1,1,3,1,6,2,3
ST-01822,APAC,Thailand,Warehouse,,4.1275,92.74373,2,3,1,1,4,3,1,4
ST-01823,EMEA,Netherlands,Warehouse,,45.49252,13.48298,4,5,2,1,4,3,2,7
ST-01824,AMER,Argentina,Cell Site,TIM Brasil,33.75079,-97.16155,2,1,1,1,1,2,1,4
ST-01825,AMER,Brazil,Cell Site,Bell,-4.86622,-89.25737,3,2,1,1,5,2,3,1
ST-01826,EMEA,Austria,Warehouse,,53.59396,4.77704,1,5,3,1,1,4,2,1
ST-01827,APAC,Thailand,Cell Site,Bharti Airtel,25.4863,114.46891,4,2,3,3,1,1,0,4
ST-01828,EMEA,Germany,Cell Site,Orange,49.24146,4.6251,2,1,0,2,3,1,2,0
ST-01829,EMEA,UK,Warehouse,,40.98149,-7.6104,3,2,0,3,0,6,2,1
ST-01830,EMEA,Netherlands,Cell Site,A1 Telekom,39.33673,-3.09598,1,4,2,4,3,5,5,3
ST-01831,EMEA,UK,Cell Site,Three,58.37103,27.49523,1,3,4,0,2,5,0,7
ST-01832,EMEA,Netherlands,Warehouse,,41.39503,-5.77433,2,3,2,1,1,4,1,3
ST-01833,AMER,Chile,Data Center,Rogers,-9.64536,-68.1421,1,5,1,1,3,2,0,3
ST-01834,AMER,Canada,Warehouse,,43.36895,-79.95593,1,2,3,4,2,0,0,5
ST-01835,EMEA,Sweden,Cell Site,Three,48.50298,8.34814,3,1,3,2,3,2,2,10
ST-01836,AMER,Mexico,Data Center,TIM Brasil,-18.5475,-98.00905,1,2,4,4,3,2,1,1
ST-01837,EMEA,France,Cell Site,Deutsche Telekom,50.53492,21.9492,2,2,3,3,1,4,1,6
ST-01838,APAC,India,Cell Site,Bharti Airtel,30.22454,135.01477,2,3,2,8,1,3,4,3
ST-01839,APAC,India,Data Center,Telstra,32.73227,104.37881,6,4,2,1,1,3,0,2
ST-01840,EMEA,Czechia,Integration Center,,37.92034,7.22935,4,1,2,4,2,3,2,4
ST-01841,AMER,Brazil,Integration Center,,-3.65229,-70.85669,4,5,1,1,3,2,0,2
ST-01842,APAC,Indonesia,Cell Site,Singtel,3.65097,137.15051,7,2,1,2,1,4,0,6
ST-01843,EMEA,Germany,Cell Site,Telefónica,58.9292,-6.46621,3,1,0,2,2,5,2,5
ST-01844,EMEA,Germany,Cell Site,Orange,45.84909,25.96583,4,3,0,0,3,4,2,3
ST-01845,EMEA,Italy,Data Center,Orange,39.68203,17.68856,1,6,4,1,4,1,3,3
ST-01846,EMEA,Poland,Warehouse,,52.78035,-0.65612,3,2,3,1,3,3,2,9
ST-01847,APAC,India,Cell Site,SK Telecom,1.24049,123.22345,1,4,0,3,2,4,2,3
ST-01848,APAC,Malaysia,Data Center,Singtel,25.07301,122.48545,3,2,3,2,0,1,1,2
ST-01849,APAC,Vietnam,Cell Site,Maxis,7.1013,120.18671,4,3,3,3,2,0,0,1
ST-01850,EMEA,Spain,Data Center,A1 Telekom,48.54186,8.10221,6,1,2,4,0,3,1,6
ST-01851,EMEA,UK,Warehouse,,54.42307,5.53192,0,5,0,3,0,1,1,5
ST-01852,EMEA,Germany,Data Center,Telia,43.83168,11.64022,2,3,4,4,0,3,2,7
ST-01853,APAC,Vietnam,Data Center,NTT Docomo,37.8235,107.21287,1,2,1,0,3,1,3,8
ST-01854,AMER,Brazil,Warehouse,,5.0797,-89.34708,2,1,3,0,0,3,1,3
ST-01855,APAC,Malaysia,Cell Site,Telstra,27.50489,108.20426,4,1,2,2,3,3,1,3
ST-01856,APAC,Australia,Cell Site,China Mobile,28.01517,97.28551,2,1,1,2,2,0,2,5
ST-01857,EMEA,Czechia,Warehouse,,41.59411,-1.74773,2,2,3,2,1,4,0,6
ST-01858,EMEA,Germany,Warehouse,,54.43507,-6.41729,4,4,3,1,2,4,1,3
ST-01859,EMEA,France,Warehouse,,41.29865,10.29561,3,2,2,0,1,2,1,2
ST-01860,AMER,Brazil,Cell Site,Rogers,-27.09575,-99.55779,2,3,2,3,3,5,2,5
ST-01861,APAC,Australia,Cell Site,Maxis,27.95455,120.67895,4,2,5,0,0,3,4,4
ST-01862,EMEA,Sweden,Data Center,Three,35.21037,-8.05858,2,3,4,3,3,1,1,3
ST-01863,APAC,South Korea,Integration Center,,9.55546,135.30894,5,7,4,2,3,3,1,3
ST-01864,AMER,USA,Cell Site,Verizon,23.74543,-67.79999,0,2,3,0,3,3,1,2
ST-01865,EMEA,Czechia,Warehouse,,53.98695,29.321,3,2,3,3,3,3,2,6
ST-01866,APAC,South Korea,Cell Site,Singtel,38.05613,93.36531,1,3,3,2,4,4,0,5
ST-01867,EMEA,Italy,Data Center,Telefónica,35.56721,9.88275,3,2,2,2,1,2,3,9
ST-01868,EMEA,Italy,Cell Site,Orange,41.79313,10.18266,3,4,1,4,1,5,2,3
ST-01869,APAC,Malaysia,Integration Center,,4.53626,135.44313,3,3,3,2,3,3,0,6
ST-01870,APAC,Singapore,Cell Site,China Mobile,31.18989,117.60583,2,5,1,2,2,3,0,5
ST-01871,EMEA,France,Integration Center,,46.62677,8.73976,2,4,4,3,4,5,1,6
ST-01872,EMEA,Austria,Cell Site,Telefónica,50.4117,11.81364,3,4,3,0,3,4,2,4
ST-01873,EMEA,Poland,Integration Center,,47.05595,17.17027,2,1,2,2,3,4,2,1
ST-01874,EMEA,Poland,Integration Center,,54.12452,15.71815,2,1,2,3,2,7,1,4
ST-01875,EMEA,Spain,Cell Site,Orange,44.78468,6.57296,2,5,0,2,1,4,2,4
ST-01876,EMEA,Germany,Data Center,Telia,37.46329,6.58182,0,7,1,1,1,2,2,2
ST-01877,EMEA,Netherlands,Cell Site,Three,54.64481,-7.34118,4,1,4,1,1,4,4,2
ST-01878,EMEA,Poland,Warehouse,,39.38798,23.70466,0,5,3,2,1,4,1,1
ST-01879,APAC,China,Integration Center,,23.14995,123.55995,1,2,4,1,2,4,6,5
ST-01880,APAC,Indonesia,Data Center,China Mobile,13.5408,114.43996,0,3,0,1,1,3,3,2
ST-01881,EMEA,Czechia,Data Center,Deutsche Telekom,54.03941,25.04174,2,4,2,3,4,4,1,3
ST-01882,EMEA,Sweden,Warehouse,,59.35516,24.04102,2,3,3,0,1,4,2,2
ST-01883,EMEA,Poland,Data Center,Three,36.68708,3.73427,3,1,2,1,2,0,1,2
ST-01884,EMEA,Austria,Data Center,Telefónica,53.72224,6.71813,5,4,2,1,1,4,1,6
ST-01885,APAC,Vietnam,Integration Center,,18.01847,129.71568,1,4,1,2,3,8,1,2
ST-01886,EMEA,Italy,Cell Site,A1 Telekom,55.83547,21.65633,4,1,4,1,4,2,1,2
ST-01887,EMEA,Spain,Cell Site,Telia,43.86562,-0.87946,2,3,1,2,0,1,1,5
ST-01888,EMEA,Sweden,Integration Center,,43.96857,18.05534,2,3,0,7,3,4,2,4
ST-01889,EMEA,Germany,Warehouse,,44.11786,-7.78471,2,1,1,3,2,2,1,2
ST-01890,EMEA,Austria,Cell Site,Three,55.01892,-7.46291,2,2,4,0,2,5,0,3
ST-01891,AMER,Colombia,Data Center,AT&T,54.65202,-65.53731,0,3,1,1,0,5,3,4
ST-01892,EMEA,UK,Cell Site,Vodafone,58.90843,23.33025,5,0,0,3,1,3,2,4
ST-01893,EMEA,Italy,Integration Center,,37.52673,6.75021,4,4,2,1,3,4,0,3
ST-01894,AMER,Colombia,Cell Site,Rogers,46.71414,-96.36482,3,1,1,0,2,4,0,4
ST-01895,AMER,Brazil,Cell Site,Rogers,-7.52788,-81.31605,4,2,2,1,1,1,3,7
ST-01896,EMEA,UK,Cell Site,Deutsche Telekom,46.24786,27.75605,2,5,2,0,3,0,1,4
ST-01897,EMEA,France,Cell Site,Deutsche Telekom,44.87796,-0.44155,0,6,2,4,5,1,1,2
