sku_id,total_returns,avg_inventory,total_shipped_qty,failure_rate,vendor,category,technology,unit_weight_kg,unit_volume_m3,std_cost_usd,supplier_nominal_lead_time_days,DOA,FIRMWARE,INTERMITTENT,MECH_DAMAGE,NO_POWER,OTHER,OVERHEAT,RF_FAULT
SKU-02084,9,9.578947368421053,292,0.030821917808219176,ZTE,Cabling,4G,8.92,0.0903,1492.97,59,1,1,0,1,1,0,2,3
SKU-03693,11,9.647058823529411,357,0.03081232492997199,HPE Aruba,Power,5G,32.43,0.3439,233.19,48,0,2,0,2,2,1,1,3
SKU-00200,8,9.233333333333333,260,0.03076923076923077,Cisco,Fiber,5G,29.44,0.3103,554.8,81,1,2,0,0,1,0,2,2
SKU-04885,8,8.520833333333334,260,0.03076923076923077,Juniper,Small Cell,5G,23.36,0.2424,541.1,40,0,1,1,2,2,1,0,1
SKU-00433,8,8.458333333333334,260,0.03076923076923077,NEC,Microwave,4G,24.13,0.2484,125.97,18,1,1,0,0,0,2,2,2
SKU-03055,8,9.08,260,0.03076923076923077,Ciena,Optical Transport,5G,2.69,0.0395,322.81,78,0,3,0,1,0,1,1,2
SKU-01851,10,9.450980392156863,325,0.03076923076923077,HPE Aruba,RAN,5G,5.7,0.0698,162.18,14,0,3,1,1,2,1,1,1
SKU-02785,8,9.08,260,0.03076923076923077,ZTE,Power,Dual (4G/5G),16.82,0.1874,276.84,13,1,2,1,0,2,0,2,0
SKU-00085,10,9.25,325,0.03076923076923077,Ciena,Core,5G,46.22,0.4664,152.13,61,2,2,1,1,0,2,0,2
SKU-03870,11,9.975609756097562,358,0.030726256983240222,Huawei,Edge Router,5G,15.73,0.17,91.04,24,3,1,0,1,0,1,2,3
SKU-00874,9,8.18421052631579,293,0.030716723549488054,Ericsson,Optical Transport,4G,13.35,0.1344,1412.52,46,3,1,0,1,1,2,0,1
SKU-03308,9,7.794871794871795,293,0.030716723549488054,HPE Aruba,RAN,Dual (4G/5G),19.83,0.2085,1254.98,43,2,0,1,1,0,4,0,1
SKU-04480,9,8.157894736842104,293,0.030716723549488054,Nokia,Power,Dual (4G/5G),10.17,0.119,1425.42,55,1,1,1,1,1,1,1,2
SKU-04173,9,8.63888888888889,293,0.030716723549488054,Cisco,Power,5G,22.57,0.2382,273.07,78,2,1,1,0,0,3,0,2
SKU-04913,9,9.972972972972974,293,0.030716723549488054,Samsung,Edge Router,5G,12.37,0.1387,691.91,63,1,2,1,1,1,0,1,2
SKU-00728,9,8.81578947368421,293,0.030716723549488054,Samsung,RAN,4G,17.22,0.1912,1590.13,61,0,0,2,0,1,2,0,4
SKU-01685,7,9.035714285714286,228,0.03070175438596491,Ericsson,RAN,5G,25.2,0.2619,325.11,77,1,1,1,1,2,0,0,1
SKU-02124,7,7.17948717948718,228,0.03070175438596491,Huawei,Microwave,Dual (4G/5G),2.5,0.0431,179.62,79,0,1,1,0,1,1,1,2
SKU-03758,7,8.613636363636363,228,0.03070175438596491,Ericsson,Power,5G,27.72,0.285,663.02,19,1,1,2,1,0,0,1,1
SKU-04120,8,9.256410256410257,261,0.03065134099616858,Cisco,Core,4G,4.07,0.051,293.48,26,1,0,1,1,1,2,0,2
SKU-04538,8,9.418604651162791,261,0.03065134099616858,NEC,RAN,4G,14.38,0.1585,635.06,7,1,2,1,2,0,0,0,2
SKU-02913,8,8.375,261,0.03065134099616858,NEC,Small Cell,5G,9.65,0.1,363.48,18,1,1,0,2,1,1,0,2
SKU-03656,8,9.36,261,0.03065134099616858,Nokia,Power,4G,9.74,0.1152,293.34,85,1,0,2,0,0,2,2,1
SKU-00361,8,8.621621621621621,261,0.03065134099616858,ZTE,Edge Router,4G,13.44,0.1502,181.91,13,0,1,0,2,0,2,1,2
SKU-00320,8,9.31578947368421,261,0.03065134099616858,Nokia,Power,5G,23.86,0.2404,901.49,52,2,3,0,0,1,0,1,1
SKU-03782,8,9.761904761904763,261,0.03065134099616858,Huawei,Edge Router,4G,6.75,0.0721,1093.53,72,1,1,2,0,0,2,1,1
SKU-00352,11,10.085714285714285,359,0.03064066852367688,Cisco,Small Cell,5G,13.24,0.1523,734.49,34,3,1,1,0,2,2,1,1
SKU-03119,9,8.38888888888889,294,0.030612244897959183,Juniper,Core,4G,32.09,0.3311,691.32,64,1,1,0,1,0,2,1,3
SKU-04716,6,8.568181818181818,196,0.030612244897959183,Cisco,Antenna,4G,31.54,0.3334,394.72,49,0,1,1,1,0,0,3,0
SKU-04217,9,9.022222222222222,294,0.030612244897959183,Ericsson,Fiber,4G,64.82,0.6586,286.54,62,0,1,1,1,1,1,1,3
SKU-01407,6,8.191489361702128,196,0.030612244897959183,Ericsson,Power,5G,22.35,0.2238,363.91,74,0,0,0,0,0,2,0,4
SKU-02352,6,8.5625,196,0.030612244897959183,Ciena,Optical Transport,5G,12.97,0.1401,245.89,27,0,0,0,1,0,0,3,2
SKU-02937,10,9.181818181818182,327,0.03058103975535168,Huawei,RAN,5G,5.28,0.0699,211.08,57,0,2,3,0,1,0,1,3
SKU-02684,10,9.166666666666666,327,0.03058103975535168,Ciena,Antenna,Dual (4G/5G),68.69,0.7044,256.16,9,2,2,2,1,1,1,0,1
SKU-03563,10,9.404761904761905,327,0.03058103975535168,Ciena,Antenna,5G,73.86,0.7567,380.32,14,2,1,0,3,0,1,0,3
SKU-03875,10,8.767441860465116,327,0.03058103975535168,Cisco,Fiber,5G,43.12,0.4422,261.81,25,1,2,1,1,2,1,0,2
SKU-02443,10,8.8,327,0.03058103975535168,Ciena,Fiber,4G,4.12,0.0445,161.38,32,3,2,3,0,1,1,0,0
SKU-02736,7,9.758620689655173,229,0.03056768558951965,HPE Aruba,Core,5G,14.35,0.1634,1799.7,29,1,1,0,2,1,0,1,1
SKU-02466,7,8.88888888888889,229,0.03056768558951965,Ericsson,Small Cell,5G,25.16,0.2603,798.88,36,2,1,0,1,0,2,0,1
SKU-02278,7,8.5,229,0.03056768558951965,Ciena,Small Cell,Dual (4G/5G),57.22,0.5916,556.91,83,1,1,2,1,0,0,1,1
SKU-02214,7,8.5,229,0.03056768558951965,Samsung,Antenna,4G,17.1,0.1726,1193.66,46,1,2,0,0,1,1,1,1
SKU-02291,7,8.54,229,0.03056768558951965,NEC,Power,4G,24.56,0.2535,765.72,56,2,0,0,1,1,2,1,0
SKU-01307,7,9.192982456140351,229,0.03056768558951965,Samsung,Power,4G,8.36,0.0857,297.4,60,0,4,0,1,0,0,1,1
SKU-00708,7,9.023809523809524,229,0.03056768558951965,Huawei,Edge Router,5G,10.91,0.1264,384.6,11,1,1,1,0,2,0,0,2
SKU-02926,7,8.628571428571428,229,0.03056768558951965,Ericsson,Antenna,4G,32.07,0.3344,374.25,60,0,2,1,0,2,1,1,0
SKU-04827,8,7.955555555555556,262,0.030534351145038167,Samsung,Fiber,4G,20.04,0.2006,1447.69,41,1,0,0,0,0,2,1,4
SKU-04632,8,9.68421052631579,262,0.030534351145038167,Huawei,Edge Router,Dual (4G/5G),19.08,0.1914,564.94,40,1,2,0,0,1,1,0,3
SKU-01268,8,8.972222222222221,262,0.030534351145038167,Huawei,Core,4G,6.37,0.072,130.62,39,1,1,0,0,0,5,0,1
SKU-00705,8,9.428571428571429,262,0.030534351145038167,Nokia,Edge Router,5G,55.57,0.5672,109.3,77,2,0,0,0,0,3,0,3
SKU-00680,8,9.826086956521738,262,0.030534351145038167,Ciena,RAN,5G,6.11,0.0638,495.79,39,0,1,2,2,1,1,0,1
SKU-01190,9,9.571428571428571,295,0.030508474576271188,Samsung,Antenna,4G,43.84,0.4536,194.94,54,0,1,1,1,1,2,0,3
SKU-01830,9,7.942857142857143,295,0.030508474576271188,Ciena,Power,4G,10.68,0.1206,843.41,30,1,0,1,0,0,2,0,5
SKU-02952,9,8.947368421052632,295,0.030508474576271188,Nokia,Small Cell,4G,17.35,0.1814,191.17,46,1,2,3,0,0,1,0,2
SKU-01056,10,8.8,328,0.03048780487804878,Juniper,Fiber,5G,5.12,0.0543,880.86,57,1,2,0,2,1,2,1,1
SKU-02348,11,8.756756756756756,361,0.030470914127423823,Nokia,Antenna,5G,16.78,0.1867,118.31,82,0,0,0,2,2,4,1,2
SKU-02036,11,8.953488372093023,361,0.030470914127423823,Cisco,Cabling,5G,13.71,0.1517,928.83,83,2,0,1,1,2,0,2,3
SKU-04735,6,10.083333333333334,197,0.030456852791878174,Samsung,Antenna,5G,5.01,0.0514,688.78,5,0,1,0,0,1,1,0,3
SKU-01282,6,9.027027027027026,197,0.030456852791878174,Ciena,Antenna,Dual (4G/5G),10.89,0.1249,507.51,55,1,0,1,2,0,2,0,0
SKU-00518,6,9.324324324324325,197,0.030456852791878174,Samsung,Core,4G,17.51,0.18,2161.41,8,0,0,0,0,1,2,0,3
SKU-04142,7,9.131578947368421,230,0.030434782608695653,HPE Aruba,Core,4G,3.9,0.057,210.78,77,1,1,1,0,1,2,1,0
SKU-01445,7,8.38888888888889,230,0.030434782608695653,NEC,Small Cell,5G,3.21,0.0475,355.98,44,1,1,0,1,1,2,0,1
SKU-00685,8,8.944444444444445,263,0.030418250950570342,NEC,Cabling,4G,12.93,0.146,316.34,68,1,0,4,0,0,2,0,1
SKU-03243,8,9.365853658536585,263,0.030418250950570342,Ciena,Small Cell,4G,22.81,0.2305,358.84,34,0,2,2,0,1,1,1,1
SKU-03885,8,8.613636363636363,263,0.030418250950570342,ZTE,RAN,Dual (4G/5G),14.83,0.1513,2031.7,65,1,2,0,1,0,1,0,3
SKU-03426,8,8.738095238095237,263,0.030418250950570342,Samsung,Cabling,5G,18.69,0.2006,833.91,14,0,0,2,0,1,0,1,4
SKU-01663,8,7.75,263,0.030418250950570342,Juniper,Power,Dual (4G/5G),4.32,0.0561,1344.5,9,2,2,0,0,0,3,0,1
SKU-01820,8,7.694444444444445,263,0.030418250950570342,Ericsson,Fiber,4G,13.24,0.1383,185.4,21,0,3,0,1,1,2,0,1
SKU-01277,8,8.5,263,0.030418250950570342,Ericsson,Small Cell,5G,17.05,0.1856,210.89,33,1,1,0,1,2,2,0,1
SKU-03951,8,8.790697674418604,263,0.030418250950570342,Juniper,Fiber,5G,31.08,0.311,337.5,20,2,1,1,0,2,1,0,1
SKU-02054,8,8.945454545454545,263,0.030418250950570342,Samsung,Core,5G,18.6,0.1976,334.62,67,1,1,0,3,1,1,0,1
SKU-00689,8,7.828571428571428,263,0.030418250950570342,Huawei,Power,5G,16.7,0.1812,473.2,86,1,2,2,2,0,1,0,0
SKU-04671,8,9.116279069767442,263,0.030418250950570342,NEC,Cabling,4G,18.21,0.1855,1778.41,24,1,0,0,0,3,1,2,1
SKU-02298,8,8.159090909090908,263,0.030418250950570342,Ericsson,Cabling,4G,6.76,0.0734,702.24,77,1,1,1,1,1,1,0,2
SKU-03271,8,8.76923076923077,263,0.030418250950570342,ZTE,Edge Router,5G,6.72,0.0735,1291.72,12,2,1,1,0,0,1,1,2
SKU-01668,9,8.658536585365853,296,0.030405405405405407,Juniper,Fiber,5G,12.37,0.1397,413.52,28,0,0,2,0,0,2,1,4
SKU-03513,9,8.558823529411764,296,0.030405405405405407,Cisco,Microwave,5G,32.24,0.3258,517.04,44,2,2,1,1,0,1,1,1
SKU-04332,9,9.0,296,0.030405405405405407,Samsung,Small Cell,Dual (4G/5G),4.88,0.0497,927.4,71,2,1,0,2,0,2,1,1
SKU-03123,9,9.3125,296,0.030405405405405407,Ericsson,RAN,Dual (4G/5G),33.68,0.3379,800.69,56,1,3,3,2,0,0,0,0
SKU-02985,9,9.282608695652174,296,0.030405405405405407,Nokia,Fiber,4G,20.98,0.2142,887.23,64,3,3,1,1,1,0,0,0
SKU-04387,9,9.756756756756756,296,0.030405405405405407,NEC,Antenna,5G,20.58,0.2075,400.22,32,0,1,0,0,0,4,1,3
SKU-02366,10,9.3125,329,0.030395136778115502,Ciena,Power,4G,26.72,0.2682,1492.02,76,1,3,3,0,0,3,0,0
SKU-04761,10,8.833333333333334,329,0.030395136778115502,Samsung,Fiber,4G,32.93,0.3353,199.96,70,1,1,1,0,2,2,1,2
SKU-04562,7,8.382352941176471,231,0.030303030303030304,Ciena,Optical Transport,4G,22.84,0.2385,1149.57,20,0,0,1,0,0,4,1,1
SKU-04275,7,9.487804878048781,231,0.030303030303030304,Huawei,Edge Router,Dual (4G/5G),85.31,0.8653,453.07,71,2,2,0,0,0,1,0,2
SKU-01873,10,9.044444444444444,330,0.030303030303030304,Samsung,RAN,5G,14.84,0.1654,398.41,29,2,3,0,0,2,3,0,0
SKU-00210,7,7.914893617021277,231,0.030303030303030304,Huawei,Optical Transport,5G,11.93,0.1323,437.63,8,0,2,0,0,1,0,0,4
SKU-02313,7,10.805555555555555,231,0.030303030303030304,Juniper,Antenna,Dual (4G/5G),30.63,0.3164,395.3,85,2,0,0,1,1,1,1,1
SKU-01940,7,8.027027027027026,231,0.030303030303030304,Cisco,Antenna,5G,11.22,0.1252,1380.04,69,0,1,1,1,0,2,0,2
SKU-03652,9,9.76923076923077,297,0.030303030303030304,Huawei,Cabling,Dual (4G/5G),4.89,0.0676,451.42,87,1,0,0,3,0,2,0,3
SKU-03811,8,8.673913043478262,264,0.030303030303030304,ZTE,Power,4G,21.53,0.2157,609.2,54,0,2,0,0,0,1,0,5
SKU-03827,7,8.674418604651162,231,0.030303030303030304,HPE Aruba,Power,Dual (4G/5G),9.67,0.1139,478.15,41,0,2,1,1,1,1,1,0
SKU-00349,5,9.088235294117647,165,0.030303030303030304,Nokia,Power,5G,40.86,0.4216,146.69,7,0,0,0,0,1,0,2,2
SKU-04229,7,9.285714285714286,231,0.030303030303030304,Cisco,Power,4G,23.52,0.2515,1175.56,68,1,4,0,0,1,0,0,1
SKU-04922,5,8.488372093023257,165,0.030303030303030304,Juniper,Fiber,Dual (4G/5G),34.11,0.3558,528.07,31,0,0,1,0,1,2,0,1
SKU-01730,7,9.078947368421053,231,0.030303030303030304,Cisco,Antenna,5G,15.1,0.1608,262.26,41,1,2,1,0,0,1,0,2
SKU-01562,7,7.864864864864865,231,0.030303030303030304,Ericsson,Antenna,5G,44.52,0.4515,187.8,89,0,1,0,0,1,2,0,3
SKU-04639,5,8.808510638297872,165,0.030303030303030304,Ciena,Power,5G,9.66,0.1095,184.82,31,0,1,0,1,0,0,0,3
SKU-04247,11,8.564102564102564,364,0.03021978021978022,Huawei,Edge Router,5G,38.57,0.3967,732.76,18,2,1,1,0,3,3,1,0
SKU-01891,9,9.307692307692308,298,0.030201342281879196,Nokia,Antenna,4G,9.67,0.101,257.57,34,0,0,1,1,1,2,0,4
SKU-03019,9,9.545454545454545,298,0.030201342281879196,Ciena,RAN,4G,10.52,0.114,361.54,46,1,1,0,0,2,2,0,3
SKU-01930,9,8.279069767441861,298,0.030201342281879196,Juniper,Small Cell,Dual (4G/5G),7.33,0.085,449.82,70,1,2,2,1,0,1,1,1
SKU-04145,9,9.606060606060606,298,0.030201342281879196,NEC,Core,4G,46.47,0.472,413.5,32,2,2,0,0,2,1,0,2
SKU-03086,8,9.064516129032258,265,0.03018867924528302,Ericsson,Edge Router,4G,34.66,0.363,805.23,56,1,2,0,1,2,1,0,1
SKU-03399,8,8.416666666666666,265,0.03018867924528302,Ericsson,Antenna,5G,33.16,0.3446,1479.81,22,1,4,1,0,0,1,0,1
SKU-01636,8,8.921052631578947,265,0.03018867924528302,HPE Aruba,Antenna,4G,33.9,0.3417,238.84,77,0,2,0,0,3,1,2,0
SKU-03925,8,9.596153846153847,265,0.03018867924528302,ZTE,Small Cell,5G,9.53,0.1009,157.12,5,1,3,1,1,1,0,0,1
SKU-01943,8,9.264705882352942,265,0.03018867924528302,Ericsson,RAN,4G,16.72,0.1728,143.99,47,0,0,2,0,0,1,3,2
SKU-01198,7,9.0,232,0.03017241379310345,Nokia,RAN,5G,6.41,0.0747,183.67,14,0,1,1,0,3,0,2,0
SKU-03212,7,9.026315789473685,232,0.03017241379310345,HPE Aruba,Edge Router,5G,14.07,0.1569,3182.0,55,0,1,2,0,1,2,0,1
SKU-02287,7,9.08108108108108,232,0.03017241379310345,Huawei,Core,5G,26.14,0.2811,223.0,5,1,1,2,1,0,0,0,2
SKU-00120,6,9.571428571428571,199,0.03015075376884422,HPE Aruba,Antenna,5G,36.4,0.3697,817.97,9,1,3,0,0,0,0,1,1
SKU-02494,6,8.387755102040817,199,0.03015075376884422,Samsung,RAN,5G,5.54,0.0685,305.67,71,0,1,0,1,1,1,2,0
SKU-02162,10,9.18918918918919,332,0.030120481927710843,Huawei,Cabling,Dual (4G/5G),25.18,0.2555,1353.47,35,3,1,1,0,0,2,1,2
SKU-00890,9,9.736842105263158,299,0.030100334448160536,Ciena,Microwave,4G,27.12,0.2753,296.21,85,0,0,0,2,1,3,2,1
SKU-02505,9,9.028571428571428,299,0.030100334448160536,NEC,Small Cell,4G,15.61,0.1731,1513.19,60,2,0,0,2,0,1,0,4
SKU-04264,8,9.045454545454545,266,0.03007518796992481,ZTE,Edge Router,5G,69.66,0.7123,448.9,38,2,3,1,0,0,0,0,2
SKU-01814,8,9.1875,266,0.03007518796992481,Juniper,Small Cell,4G,29.17,0.2917,86.18,20,3,3,0,1,0,1,0,0
SKU-04254,8,9.181818181818182,266,0.03007518796992481,Juniper,Antenna,4G,24.37,0.2592,375.83,38,1,1,2,0,1,1,0,2
SKU-04437,7,9.307692307692308,233,0.030042918454935622,Samsung,Edge Router,5G,21.29,0.2177,167.36,58,1,0,1,1,0,1,1,2
SKU-00101,7,9.147058823529411,233,0.030042918454935622,Nokia,Antenna,Dual (4G/5G),31.03,0.3267,267.76,78,0,1,0,0,2,0,1,3
SKU-04053,7,8.852941176470589,233,0.030042918454935622,NEC,Edge Router,4G,50.48,0.5059,86.62,53,3,0,0,0,1,0,2,1
SKU-03500,7,9.86046511627907,233,0.030042918454935622,Ericsson,Power,5G,44.14,0.4603,210.81,32,0,1,2,1,1,2,0,0
SKU-02543,7,10.057692307692308,233,0.030042918454935622,ZTE,Cabling,4G,21.09,0.2152,132.83,46,0,0,1,2,0,2,1,1
SKU-00571,7,9.673076923076923,233,0.030042918454935622,Nokia,Small Cell,Dual (4G/5G),5.6,0.0635,176.35,49,1,1,0,1,1,2,1,0
SKU-04714,10,9.477272727272727,333,0.03003003003003003,Juniper,Power,4G,31.68,0.3196,738.04,56,0,2,2,0,0,0,1,5
SKU-02110,9,8.255813953488373,300,0.03,NEC,Microwave,5G,19.09,0.2063,1090.78,71,1,3,2,0,1,1,0,1
SKU-00720,6,9.0,200,0.03,ZTE,Core,5G,7.92,0.0966,121.55,57,0,1,0,1,0,1,0,3
SKU-02372,8,8.444444444444445,267,0.0299625468164794,Cisco,RAN,4G,20.86,0.22,498.29,69,1,1,0,1,0,1,4,0
SKU-03891,8,9.26086956521739,267,0.0299625468164794,Huawei,Small Cell,5G,11.15,0.1232,476.64,19,0,2,1,0,0,5,0,0
SKU-02523,8,9.0,267,0.0299625468164794,ZTE,Fiber,5G,3.62,0.0498,367.51,37,3,0,1,2,0,0,0,2
SKU-00823,8,9.068181818181818,267,0.0299625468164794,Samsung,Power,5G,9.69,0.11,223.01,67,0,1,1,0,2,2,1,1
SKU-04978,8,8.935483870967742,267,0.0299625468164794,NEC,RAN,5G,8.94,0.0963,310.49,67,1,0,3,1,1,1,1,0
SKU-01404,7,8.176470588235293,234,0.029914529914529916,Samsung,RAN,Dual (4G/5G),11.31,0.1227,855.83,14,0,2,1,0,1,1,0,2
SKU-00554,7,8.243243243243244,234,0.029914529914529916,Ericsson,Optical Transport,5G,5.94,0.0607,127.1,35,2,1,0,0,0,1,2,1
SKU-00665,7,9.046511627906977,234,0.029914529914529916,Juniper,Edge Router,Dual (4G/5G),10.25,0.1112,218.28,10,1,3,0,0,0,2,1,0
SKU-00640,7,10.325,234,0.029914529914529916,Ciena,Cabling,Dual (4G/5G),83.79,0.8515,426.98,8,2,0,0,2,0,1,1,1
SKU-00496,9,8.65,301,0.029900332225913623,Ericsson,Core,4G,16.35,0.1805,326.34,44,0,1,1,3,1,1,1,1
SKU-01770,9,9.375,301,0.029900332225913623,Ciena,Edge Router,4G,5.22,0.0598,444.11,21,1,0,1,0,1,2,1,3
SKU-03424,9,8.972222222222221,301,0.029900332225913623,HPE Aruba,Edge Router,5G,31.99,0.3201,504.91,9,1,0,1,2,2,0,0,3
SKU-03747,9,9.321428571428571,301,0.029900332225913623,HPE Aruba,Small Cell,5G,17.33,0.1885,623.39,85,1,1,0,1,0,0,1,5
SKU-00800,9,9.56,301,0.029900332225913623,HPE Aruba,Antenna,Dual (4G/5G),11.82,0.1259,156.5,86,2,1,0,1,1,1,1,2
SKU-01719,9,8.735294117647058,301,0.029900332225913623,NEC,Edge Router,5G,30.25,0.3026,203.37,85,0,2,1,1,1,0,0,4
SKU-02246,9,9.771428571428572,301,0.029900332225913623,HPE Aruba,Fiber,4G,12.46,0.1442,217.34,84,0,4,0,0,0,4,0,1
SKU-04141,8,9.228571428571428,268,0.029850746268656716,Ericsson,Cabling,Dual (4G/5G),15.06,0.155,743.82,7,1,0,1,0,2,2,1,1
SKU-01439,6,8.305555555555555,201,0.029850746268656716,Samsung,Optical Transport,5G,6.1,0.0637,351.81,64,2,0,1,1,0,0,0,2
SKU-01481,8,9.025641025641026,268,0.029850746268656716,Juniper,Antenna,5G,5.03,0.0632,487.05,19,2,1,0,0,1,2,0,2
SKU-04345,8,9.090909090909092,268,0.029850746268656716,Cisco,RAN,4G,26.2,0.2681,629.11,25,0,1,0,2,2,1,0,2
SKU-03543,8,9.128205128205128,268,0.029850746268656716,Juniper,Optical Transport,Dual (4G/5G),33.28,0.3486,542.08,30,2,2,0,2,1,0,0,1
SKU-03391,10,8.951219512195122,335,0.029850746268656716,Samsung,RAN,Dual (4G/5G),24.54,0.2463,542.24,61,1,0,1,1,4,1,1,1
SKU-03983,11,9.81081081081081,369,0.02981029810298103,HPE Aruba,Antenna,Dual (4G/5G),5.59,0.0693,666.0,42,1,0,5,1,1,1,0,2
SKU-02146,9,9.073170731707316,302,0.029801324503311258,Samsung,Fiber,4G,40.03,0.4099,406.39,59,2,1,2,1,2,1,0,0
SKU-02963,9,9.714285714285714,302,0.029801324503311258,Ericsson,Power,4G,40.87,0.4249,389.48,37,1,2,1,1,0,2,1,1
SKU-01606,9,9.179487179487179,302,0.029801324503311258,Cisco,Cabling,4G,8.87,0.0972,205.19,23,2,0,1,1,1,2,1,1
SKU-00459,9,9.75,302,0.029801324503311258,Nokia,Small Cell,5G,15.71,0.1673,163.01,67,2,0,0,2,0,3,1,1
SKU-01520,9,9.710526315789474,302,0.029801324503311258,ZTE,Antenna,5G,31.06,0.3109,167.69,37,1,1,2,1,1,0,1,2
SKU-04257,7,8.51063829787234,235,0.029787234042553193,Juniper,Optical Transport,Dual (4G/5G),7.5,0.0835,263.45,8,0,0,2,0,1,2,0,2
SKU-00118,7,9.560975609756097,235,0.029787234042553193,Juniper,RAN,5G,17.4,0.187,416.43,30,1,0,0,1,1,1,1,2
SKU-01674,7,8.738095238095237,235,0.029787234042553193,Cisco,Small Cell,4G,9.52,0.1012,389.18,29,0,1,1,1,1,2,0,1
SKU-01706,7,7.487804878048781,235,0.029787234042553193,Cisco,Antenna,4G,5.01,0.0523,81.35,24,1,1,1,1,0,1,0,2
SKU-01879,7,8.714285714285714,235,0.029787234042553193,Huawei,Fiber,4G,39.07,0.4037,230.79,84,1,1,0,1,0,2,2,0
SKU-00767,7,9.96875,235,0.029787234042553193,HPE Aruba,Fiber,5G,18.02,0.1941,72.05,43,0,2,0,4,0,0,0,1
SKU-01547,7,8.68421052631579,235,0.029787234042553193,Huawei,Fiber,4G,3.12,0.0314,278.71,42,1,1,2,1,0,1,0,1
SKU-02203,7,8.813953488372093,235,0.029787234042553193,Samsung,Power,5G,23.77,0.239,590.05,75,1,2,1,2,1,0,0,0
SKU-02776,7,7.481481481481482,235,0.029787234042553193,Huawei,RAN,4G,30.85,0.3215,346.49,38,1,1,2,1,1,1,0,0
SKU-04498,8,9.974358974358974,269,0.02973977695167286,HPE Aruba,Optical Transport,4G,34.36,0.3503,524.83,71,0,3,0,1,1,2,1,0
SKU-01248,8,8.439024390243903,269,0.02973977695167286,Huawei,Core,5G,7.14,0.079,1657.2,40,1,1,0,1,2,1,0,2
SKU-01069,8,8.925,269,0.02973977695167286,Ericsson,Antenna,4G,11.79,0.1256,373.92,20,2,0,0,0,1,1,3,1
SKU-01374,8,9.702127659574469,269,0.02973977695167286,Ciena,Antenna,Dual (4G/5G),28.83,0.2944,1649.66,34,1,1,1,1,3,0,0,1
SKU-04957,8,9.682926829268293,269,0.02973977695167286,Juniper,Fiber,5G,9.0,0.0993,1093.51,59,1,2,0,3,0,0,1,1
SKU-04826,8,8.512195121951219,269,0.02973977695167286,NEC,Small Cell,Dual (4G/5G),30.94,0.3099,595.93,50,2,0,1,1,0,1,0,3
SKU-02003,11,8.909090909090908,370,0.02972972972972973,Juniper,Antenna,5G,24.94,0.2597,562.09,77,1,3,1,1,1,1,1,2
SKU-02731,9,8.651162790697674,303,0.0297029702970297,Ericsson,Power,5G,35.5,0.3649,242.7,32,0,0,1,1,3,2,1,1
SKU-04081,6,8.75,202,0.0297029702970297,Juniper,Power,5G,7.94,0.0905,974.49,70,1,2,2,0,0,1,0,0
SKU-01317,9,8.612244897959183,303,0.0297029702970297,Huawei,Small Cell,5G,19.39,0.2086,288.65,62,1,4,0,1,0,0,0,3
SKU-00837,10,9.606060606060606,337,0.02967359050445104,Cisco,RAN,Dual (4G/5G),17.13,0.1836,236.47,7,1,0,2,3,0,2,1,1
SKU-02408,10,8.909090909090908,337,0.02967359050445104,Samsung,Cabling,Dual (4G/5G),17.03,0.1878,161.97,18,1,3,0,2,1,1,0,2
SKU-01012,7,8.05,236,0.029661016949152543,HPE Aruba,Optical Transport,4G,7.71,0.0963,388.59,71,2,0,1,2,0,2,0,0
SKU-04713,7,8.914285714285715,236,0.029661016949152543,Juniper,Cabling,Dual (4G/5G),3.15,0.0514,511.32,51,0,2,2,0,1,0,0,2
SKU-00103,7,9.023809523809524,236,0.029661016949152543,Juniper,Edge Router,5G,21.78,0.236,234.52,85,0,2,4,0,0,0,0,1
SKU-02160,7,8.911111111111111,236,0.029661016949152543,Huawei,Fiber,5G,11.34,0.123,1070.96,20,1,0,3,0,1,0,0,2
SKU-04265,7,7.945945945945946,236,0.029661016949152543,NEC,Edge Router,4G,22.21,0.2408,358.56,76,1,1,0,0,1,1,1,2
SKU-00309,7,9.6,236,0.029661016949152543,Juniper,Core,5G,12.52,0.1432,136.17,87,0,3,0,1,0,2,1,0
SKU-03780,7,9.263157894736842,236,0.029661016949152543,Ericsson,Cabling,5G,32.39,0.3357,1206.69,49,2,1,0,2,0,2,0,0
SKU-03666,7,9.216216216216216,236,0.029661016949152543,Samsung,Optical Transport,5G,40.78,0.4108,1161.98,16,0,0,0,2,0,0,0,5
SKU-01823,7,9.148936170212766,236,0.029661016949152543,NEC,Optical Transport,5G,23.19,0.2499,692.42,17,1,1,2,1,0,0,1,1
SKU-04910,7,9.311111111111112,236,0.029661016949152543,Ericsson,Cabling,5G,40.6,0.4215,412.73,6,2,0,2,0,0,1,1,1
SKU-02941,11,8.955555555555556,371,0.029649595687331536,Ericsson,Core,5G,23.36,0.2443,116.58,49,2,2,4,0,0,1,0,2
SKU-02360,8,10.153846153846153,270,0.02962962962962963,Nokia,Small Cell,5G,10.26,0.1193,374.03,71,1,1,1,3,0,1,0,1
SKU-02306,8,8.23076923076923,270,0.02962962962962963,Ericsson,Cabling,5G,14.76,0.1676,142.0,7,0,0,0,2,4,1,0,1
SKU-00896,8,9.16,270,0.02962962962962963,Ericsson,Core,Dual (4G/5G),16.85,0.1783,1369.76,6,1,3,1,1,0,0,0,2
