site_id,rma_date,rma_count,rolling_mean,rolling_std,z_score,deviation,pct_change,severity,consecutive_count,region,site_type,country,operator,week_number,year
ST-01330,2025-02-03,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Italy,Telia,6,2025
ST-01335,2023-11-20,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Sweden,Telenor,47,2023
ST-01339,2024-06-17,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Chile,TIM Brasil,25,2024
ST-01340,2025-10-27,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Italy,Three,44,2025
ST-01341,2023-07-31,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Data Center,Japan,NTT Docomo,31,2023
ST-01341,2025-03-03,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Data Center,Japan,NTT Docomo,10,2025
ST-01343,2024-07-08,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,Deutsche Telekom,28,2024
ST-01343,2025-08-11,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,Deutsche Telekom,33,2025
ST-01345,2023-02-27,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Deutsche Telekom,9,2023
ST-01347,2023-08-21,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Argentina,,34,2023
ST-01349,2024-05-06,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Vietnam,,19,2024
ST-01349,2025-06-09,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Vietnam,,24,2025
ST-01350,2023-07-10,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Chile,Verizon,28,2023
ST-01351,2024-01-29,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Spain,,5,2024
ST-01352,2023-04-10,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Spain,Telia,15,2023
ST-01352,2024-12-23,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Spain,Telia,52,2024
ST-01352,2025-07-14,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Spain,Telia,29,2025
ST-01353,2024-02-19,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,UK,Vodafone,8,2024
ST-01354,2024-02-19,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Spain,Deutsche Telekom,8,2024
ST-01357,2024-09-09,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Canada,AT&T,37,2024
ST-01359,2023-09-11,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Italy,Vodafone,37,2023
ST-01360,2023-02-13,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Spain,Telenor,7,2023
ST-01361,2024-04-08,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Czechia,,15,2024
ST-01361,2024-12-02,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Czechia,,49,2024
ST-01362,2024-05-20,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Thailand,Reliance Jio,21,2024
ST-01363,2023-08-28,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Netherlands,,35,2023
ST-01364,2023-04-03,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,A1 Telekom,14,2023
ST-01364,2025-03-31,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,A1 Telekom,14,2025
ST-01365,2025-07-21,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Italy,,30,2025
ST-01366,2025-09-08,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Telenor,37,2025
ST-01369,2023-06-19,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Poland,Vodafone,25,2023
ST-01372,2024-09-09,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,UK,Vodafone,37,2024
ST-01374,2025-03-03,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Deutsche Telekom,10,2025
ST-01376,2023-10-23,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,USA,Bell,43,2023
ST-01377,2025-07-21,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Telefónica,30,2025
ST-01378,2025-09-08,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Malaysia,China Mobile,37,2025
ST-01379,2023-08-14,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Chile,TIM Brasil,33,2023
ST-01379,2024-07-22,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Chile,TIM Brasil,30,2024
ST-01381,2023-08-07,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Germany,,32,2023
ST-01382,2025-04-14,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Germany,,16,2025
ST-01383,2023-02-13,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Thailand,China Mobile,7,2023
ST-01383,2024-06-03,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Thailand,China Mobile,23,2024
ST-01384,2024-01-29,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Germany,,5,2024
ST-01385,2023-07-17,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Integration Center,Colombia,,29,2023
ST-01385,2024-09-16,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Integration Center,Colombia,,38,2024
ST-01386,2024-04-01,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Netherlands,Telia,14,2024
ST-01386,2025-09-15,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Netherlands,Telia,38,2025
ST-01388,2024-12-30,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Malaysia,Telstra,1,2024
ST-01390,2025-05-26,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Poland,,22,2025
ST-01391,2024-11-04,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Germany,Orange,45,2024
ST-01392,2024-05-27,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,Telia,22,2024
ST-01393,2025-08-11,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Integration Center,China,,33,2025
ST-01395,2024-11-11,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Integration Center,Singapore,,46,2024
ST-01396,2025-03-31,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Germany,,14,2025
ST-01398,2024-04-29,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,South Korea,Singtel,18,2024
ST-01399,2023-02-27,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Data Center,China,Telstra,9,2023
ST-01399,2023-12-25,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Data Center,China,Telstra,52,2023
ST-01399,2025-03-31,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Data Center,China,Telstra,14,2025
ST-01400,2023-03-27,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Argentina,Verizon,13,2023
ST-01400,2024-12-23,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Argentina,Verizon,52,2024
ST-01402,2023-07-10,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Mexico,,28,2023
ST-01403,2023-11-13,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Brazil,TIM Brasil,46,2023
ST-01404,2025-05-12,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Canada,,20,2025
ST-01405,2025-07-21,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Canada,,30,2025
ST-01406,2024-01-29,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,Telia,5,2024
ST-01407,2023-04-03,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Vodafone,14,2023
ST-01408,2024-01-15,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,A1 Telekom,3,2024
ST-01410,2024-04-08,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Chile,AT&T,15,2024
ST-01411,2023-12-11,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Telenor,50,2023
ST-01411,2024-07-15,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Telenor,29,2024
ST-01412,2023-08-14,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,Telenor,33,2023
ST-01413,2024-12-23,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Poland,,52,2024
ST-01414,2024-03-25,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Telia,13,2024
ST-01414,2025-09-22,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Telia,39,2025
ST-01416,2025-03-17,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Singapore,,12,2025
ST-01416,2025-09-15,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Singapore,,38,2025
ST-01418,2023-07-17,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Data Center,Chile,Rogers,29,2023
ST-01419,2023-07-17,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Deutsche Telekom,29,2023
ST-01420,2024-07-29,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Malaysia,Bharti Airtel,31,2024
ST-01421,2024-10-07,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Netherlands,,41,2024
ST-01422,2024-07-22,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Indonesia,,30,2024
ST-01423,2024-01-01,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Germany,Vodafone,1,2024
ST-01424,2023-09-04,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Colombia,AT&T,36,2023
ST-01424,2024-09-16,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Colombia,AT&T,38,2024
ST-01425,2024-01-01,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Canada,Bell,1,2024
ST-01426,2024-04-08,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Canada,,15,2024
ST-01427,2024-08-19,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Japan,Singtel,34,2024
ST-01428,2024-09-23,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Sweden,Telia,39,2024
ST-01431,2025-01-13,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Integration Center,USA,,3,2025
ST-01433,2023-02-06,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Thailand,Maxis,6,2023
ST-01433,2024-12-09,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Thailand,Maxis,50,2024
ST-01434,2024-04-01,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,A1 Telekom,14,2024
ST-01435,2024-02-12,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Vodafone,7,2024
ST-01437,2024-03-25,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Colombia,TIM Brasil,13,2024
ST-01437,2024-11-04,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Colombia,TIM Brasil,45,2024
ST-01438,2024-01-22,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,France,,4,2024
ST-01441,2024-12-30,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,Orange,1,2024
ST-01443,2023-10-02,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,China,SK Telecom,40,2023
ST-01443,2024-12-23,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,China,SK Telecom,52,2024
ST-01445,2023-07-24,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Data Center,India,Telstra,30,2023
ST-01446,2023-06-12,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Telefónica,24,2023
ST-01447,2025-03-31,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Integration Center,Brazil,,14,2025
ST-01448,2023-07-10,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,India,China Mobile,28,2023
ST-01448,2024-12-09,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,India,China Mobile,50,2024
ST-01448,2025-10-20,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,India,China Mobile,43,2025
ST-01449,2025-10-27,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Thailand,,44,2025
ST-01450,2023-03-20,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Germany,,12,2023
ST-01450,2025-08-25,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Germany,,35,2025
ST-01451,2024-09-30,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Austria,,40,2024
ST-01452,2023-02-13,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Malaysia,,7,2023
ST-01452,2024-04-08,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Malaysia,,15,2024
ST-01455,2024-06-24,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Canada,,26,2024
ST-01456,2024-04-15,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Poland,,16,2024
ST-01459,2023-09-04,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Orange,36,2023
ST-01460,2024-02-05,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Japan,SK Telecom,6,2024
ST-01460,2025-09-08,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Japan,SK Telecom,37,2025
ST-01461,2024-06-03,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Italy,,23,2024
ST-01462,2024-03-25,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Austria,,13,2024
ST-01463,2025-07-21,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,UK,Telia,30,2025
ST-01465,2025-07-28,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Sweden,A1 Telekom,31,2025
ST-01466,2023-08-14,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Chile,T-Mobile US,33,2023
ST-01467,2023-08-07,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Poland,,32,2023
ST-01467,2024-12-16,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Poland,,51,2024
ST-01469,2023-06-26,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Australia,Telstra,26,2023
ST-01470,2023-06-26,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Vodafone,26,2023
ST-01471,2024-02-05,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,India,Maxis,6,2024
ST-01472,2024-04-29,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,Telenor,18,2024
ST-01474,2023-05-15,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Austria,,20,2023
ST-01474,2025-08-25,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Austria,,35,2025
ST-01475,2023-11-27,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Sweden,,48,2023
ST-01475,2025-07-28,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Sweden,,31,2025
ST-01476,2024-01-22,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Japan,,4,2024
ST-01477,2023-06-19,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Austria,,25,2023
ST-01477,2025-02-24,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Austria,,9,2025
ST-01478,2024-04-29,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Vodafone,18,2024
ST-01478,2025-05-12,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Vodafone,20,2025
ST-01478,2025-08-25,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Vodafone,35,2025
ST-01479,2023-10-16,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,USA,,42,2023
ST-01480,2025-10-13,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Germany,A1 Telekom,42,2025
ST-01481,2024-06-17,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Telenor,25,2024
ST-01481,2025-02-17,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Telenor,8,2025
ST-01482,2023-04-10,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Spain,Vodafone,15,2023
ST-01483,2023-02-27,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Vietnam,,9,2023
ST-01483,2024-12-02,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Vietnam,,49,2024
ST-01484,2023-01-09,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Czechia,,2,2023
ST-01485,2024-06-24,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Sweden,Telefónica,26,2024
ST-01486,2023-12-18,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,A1 Telekom,51,2023
ST-01487,2023-08-14,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,France,,33,2023
ST-01487,2025-06-30,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,France,,27,2025
ST-01489,2025-03-24,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Germany,,13,2025
ST-01490,2025-03-31,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Japan,Bharti Airtel,14,2025
ST-01491,2023-08-21,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Sweden,Vodafone,34,2023
ST-01491,2025-01-20,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Sweden,Vodafone,4,2025
ST-01491,2025-06-16,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Sweden,Vodafone,25,2025
ST-01492,2024-04-01,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Netherlands,,14,2024
ST-01493,2023-04-10,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Argentina,AT&T,15,2023
ST-01493,2025-07-14,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Argentina,AT&T,29,2025
ST-01494,2024-07-29,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Data Center,Poland,A1 Telekom,31,2024
ST-01495,2024-09-09,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Austria,,37,2024
ST-01496,2023-03-13,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Telenor,11,2023
ST-01497,2024-03-11,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,India,SK Telecom,11,2024
ST-01498,2024-03-04,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Chile,Verizon,10,2024
ST-01498,2025-02-03,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Chile,Verizon,6,2025
ST-01499,2024-01-29,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Spain,,5,2024
ST-01500,2024-04-01,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Data Center,South Korea,NTT Docomo,14,2024
ST-01501,2023-12-25,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Japan,China Mobile,52,2023
ST-01502,2023-10-16,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Germany,Telefónica,42,2023
ST-01504,2025-08-18,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Spain,Orange,34,2025
ST-01505,2023-05-15,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,France,,20,2023
ST-01508,2024-02-26,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Three,9,2024
ST-01508,2025-10-13,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Three,42,2025
ST-01509,2024-04-15,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Vodafone,16,2024
ST-01510,2023-05-08,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,India,Maxis,19,2023
ST-01511,2024-06-24,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Telefónica,26,2024
ST-01511,2025-07-07,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Telefónica,28,2025
ST-01512,2024-09-23,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Netherlands,Vodafone,39,2024
ST-01513,2024-01-29,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Italy,,5,2024
ST-01513,2025-06-30,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Italy,,27,2025
ST-01514,2025-09-15,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Argentina,Rogers,38,2025
ST-01515,2024-04-22,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Austria,,17,2024
ST-01516,2023-07-10,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Warehouse,Netherlands,,28,2023
ST-01520,2023-04-24,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Vodafone,17,2023
ST-01520,2024-11-11,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Vodafone,46,2024
ST-01520,2025-08-11,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Vodafone,33,2025
ST-01522,2024-03-11,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Germany,Deutsche Telekom,11,2024
ST-01525,2025-10-13,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Austria,Telenor,42,2025
ST-01526,2023-01-23,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Vodafone,4,2023
ST-01526,2024-06-24,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Vodafone,26,2024
ST-01527,2025-05-12,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Poland,Deutsche Telekom,20,2025
ST-01528,2025-01-27,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,USA,,5,2025
ST-01529,2023-06-12,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Singapore,Telstra,24,2023
ST-01530,2023-06-19,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Chile,,25,2023
ST-01530,2024-07-08,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Warehouse,Chile,,28,2024
ST-01532,2023-04-10,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Germany,A1 Telekom,15,2023
ST-01533,2023-06-12,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Indonesia,Singtel,24,2023
ST-01533,2025-02-03,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Indonesia,Singtel,6,2025
ST-01535,2025-06-02,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Cell Site,Chile,Claro,23,2025
ST-01536,2025-04-07,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,A1 Telekom,15,2025
ST-01536,2025-09-22,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,A1 Telekom,39,2025
ST-01537,2025-02-17,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,France,Three,8,2025
ST-01538,2025-04-14,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Warehouse,Singapore,,16,2025
ST-01539,2024-05-06,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Three,19,2024
ST-01539,2024-11-25,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Three,48,2024
ST-01539,2025-07-21,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Three,30,2025
ST-01541,2024-12-23,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Integration Center,Czechia,,52,2024
ST-01542,2024-12-16,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Spain,Telefónica,51,2024
ST-01544,2023-01-09,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,China,Bharti Airtel,2,2023
ST-01544,2024-01-01,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,China,Bharti Airtel,1,2024
ST-01545,2024-05-20,2,1.0,0.5,2.0,1.0,99.0,High,0,AMER,Data Center,Mexico,AT&T,21,2024
ST-01546,2024-05-06,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Orange,19,2024
ST-01546,2025-08-18,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Orange,34,2025
ST-01547,2024-11-18,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Indonesia,China Mobile,47,2024
ST-01548,2024-05-06,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Thailand,Reliance Jio,19,2024
ST-01549,2023-08-21,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Indonesia,Reliance Jio,34,2023
ST-01549,2025-09-01,2,1.0,0.5,2.0,1.0,99.0,High,0,APAC,Cell Site,Indonesia,Reliance Jio,36,2025
ST-01551,2023-02-20,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,Orange,8,2023
ST-01551,2024-11-11,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,Orange,46,2024
ST-01551,2025-10-27,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Czechia,Orange,44,2025
ST-01552,2024-04-29,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,UK,Vodafone,18,2024
ST-01552,2025-04-07,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,UK,Vodafone,15,2025
ST-01553,2023-09-04,2,1.0,0.5,2.0,1.0,99.0,High,0,EMEA,Cell Site,Italy,Vodafone,36,2023
