sku_id,vendor,category,technology,unit_weight_kg,unit_volume_m3,std_cost_usd,supplier_nominal_lead_time_days
SKU-02827,HPE Aruba,Fiber,4G,17.09,0.1821,784.98,56
SKU-02828,ZTE,Microwave,Dual (4G/5G),37.24,0.3804,601.4,8
SKU-02829,ZTE,RAN,4G,5.97,0.0793,246.59,11
SKU-02830,Ciena,Power,4G,37.76,0.3783,4242.21,88
SKU-02831,Nokia,RAN,4G,1.93,0.0236,456.08,75
SKU-02832,HPE Aruba,Small Cell,Dual (4G/5G),13.06,0.1363,267.02,28
SKU-02833,Cisco,Optical Transport,4G,2.4,0.0416,361.48,25
SKU-02834,HPE Aruba,Antenna,5G,18.48,0.2032,662.31,61
SKU-02835,Ciena,Core,5G,11.91,0.136,576.86,77
SKU-02836,Juniper,Core,Dual (4G/5G),27.14,0.2797,264.78,23
SKU-02837,Ericsson,Small Cell,Dual (4G/5G),22.17,0.24,790.2,88
SKU-02838,Huawei,Core,5G,22.84,0.2304,414.4,32
SKU-02839,Nokia,Core,Dual (4G/5G),15.88,0.1718,329.98,36
SKU-02840,Samsung,RAN,5G,44.3,0.4617,341.56,38
SKU-02841,Samsung,Cabling,Dual (4G/5G),6.11,0.0762,158.79,20
SKU-02842,Samsung,Optical Transport,4G,34.6,0.3516,186.21,42
SKU-02843,ZTE,Power,4G,22.13,0.2357,173.73,85
SKU-02844,Samsung,Power,5G,27.85,0.2844,59.95,79
SKU-02845,Huawei,Fiber,5G,47.91,0.4813,530.38,8
SKU-02846,Ericsson,Fiber,5G,32.19,0.3362,178.71,60
SKU-02847,Samsung,Power,5G,23.73,0.2409,289.95,44
SKU-02848,HPE Aruba,Core,5G,33.1,0.3332,316.88,54
SKU-02849,HPE Aruba,Antenna,5G,32.3,0.334,183.25,44
SKU-02850,ZTE,Optical Transport,4G,10.07,0.1131,301.23,86
SKU-02851,Huawei,Power,Dual (4G/5G),6.96,0.0706,430.03,53
SKU-02852,Ericsson,Core,Dual (4G/5G),15.14,0.1515,231.29,52
SKU-02853,Nokia,Antenna,Dual (4G/5G),23.72,0.2548,193.82,10
SKU-02854,Ciena,Edge Router,5G,21.5,0.2173,247.66,9
SKU-02855,Ericsson,Core,5G,27.49,0.2866,863.76,83
SKU-02856,Ciena,Cabling,Dual (4G/5G),27.38,0.2929,256.16,49
SKU-02857,Juniper,Power,Dual (4G/5G),31.93,0.3295,461.41,20
SKU-02858,Ciena,RAN,5G,16.19,0.1647,270.28,21
SKU-02859,Cisco,Power,5G,46.84,0.4763,370.48,63
SKU-02860,HPE Aruba,Fiber,5G,7.19,0.0844,794.78,60
SKU-02861,Huawei,Small Cell,5G,18.92,0.2045,196.72,83
SKU-02862,NEC,Cabling,4G,12.94,0.1415,2398.19,39
SKU-02863,ZTE,Core,5G,22.85,0.2292,536.85,12
SKU-02864,Cisco,Microwave,Dual (4G/5G),25.97,0.2626,474.92,65
SKU-02865,Ciena,Antenna,5G,24.11,0.2485,174.32,31
SKU-02866,Samsung,Antenna,5G,15.07,0.1648,678.73,82
SKU-02867,Huawei,Microwave,5G,20.85,0.2202,1526.86,24
SKU-02868,Cisco,Microwave,Dual (4G/5G),3.73,0.0382,220.44,61
SKU-02869,ZTE,Fiber,5G,21.91,0.235,180.7,74
SKU-02870,HPE Aruba,Core,5G,42.14,0.4335,418.89,27
SKU-02871,Huawei,Optical Transport,5G,8.64,0.1041,179.8,80
SKU-02872,ZTE,RAN,5G,9.62,0.1046,281.19,6
SKU-02873,Juniper,Optical Transport,5G,2.86,0.0384,787.8,31
SKU-02874,Juniper,Edge Router,5G,13.54,0.1435,1660.7,36
SKU-02875,ZTE,Fiber,5G,27.39,0.2883,816.06,54
SKU-02876,Cisco,Core,5G,8.07,0.0957,202.71,68
SKU-02877,Huawei,Core,4G,50.71,0.5216,323.44,44
SKU-02878,Cisco,Optical Transport,4G,8.74,0.0932,305.11,37
SKU-02879,Nokia,Edge Router,4G,9.02,0.1029,437.05,33
SKU-02880,Ciena,Microwave,Dual (4G/5G),9.38,0.1006,818.31,37
SKU-02881,Nokia,Edge Router,4G,43.5,0.4517,212.58,21
SKU-02882,Juniper,Fiber,4G,25.47,0.2558,2322.53,78
SKU-02883,HPE Aruba,RAN,4G,13.77,0.1385,175.47,69
SKU-02884,Ericsson,RAN,5G,8.38,0.0858,207.58,47
SKU-02885,Ciena,RAN,4G,20.37,0.2077,212.67,67
SKU-02886,Juniper,Power,5G,26.84,0.2692,2887.41,85
SKU-02887,Cisco,Antenna,4G,70.85,0.7099,1491.08,62
SKU-02888,Cisco,RAN,Dual (4G/5G),17.23,0.1784,210.16,47
SKU-02889,Cisco,Small Cell,Dual (4G/5G),11.58,0.1178,279.05,41
SKU-02890,HPE Aruba,RAN,Dual (4G/5G),9.45,0.1105,373.81,50
SKU-02891,Nokia,Antenna,5G,49.73,0.4984,274.42,29
SKU-02892,Ericsson,Edge Router,5G,25.27,0.2709,829.45,71
SKU-02893,Cisco,Cabling,5G,11.57,0.1331,597.17,55
SKU-02894,NEC,Power,5G,8.97,0.0939,474.39,78
SKU-02895,Ciena,Edge Router,5G,26.82,0.2696,777.39,42
SKU-02896,Huawei,Antenna,4G,16.12,0.1633,573.15,42
SKU-02897,NEC,Fiber,5G,43.57,0.4469,691.12,5
SKU-02898,Ericsson,Edge Router,4G,4.5,0.057,463.36,58
SKU-02899,HPE Aruba,RAN,5G,12.28,0.1291,1599.45,69
SKU-02900,Ericsson,RAN,5G,28.55,0.2914,448.23,26
SKU-02901,Huawei,Antenna,5G,20.31,0.2137,358.25,65
SKU-02902,Ciena,Power,Dual (4G/5G),12.73,0.1334,763.68,62
SKU-02903,Huawei,Edge Router,5G,10.86,0.1273,635.53,58
SKU-02904,ZTE,Cabling,5G,11.21,0.1198,396.89,23
SKU-02905,Ciena,Antenna,5G,37.72,0.3816,108.79,74
SKU-02906,Ericsson,Cabling,4G,13.87,0.1416,1246.17,38
SKU-02907,Cisco,Fiber,5G,25.62,0.2688,1089.99,83
SKU-02908,Ericsson,Fiber,Dual (4G/5G),27.99,0.2864,204.35,48
SKU-02909,Ericsson,Core,Dual (4G/5G),5.57,0.0595,562.64,71
SKU-02910,Ciena,Optical Transport,5G,8.47,0.0902,265.57,56
SKU-02911,ZTE,Antenna,4G,9.71,0.1033,615.64,26
SKU-02912,Ericsson,Core,4G,15.78,0.1703,984.81,33
SKU-02913,NEC,Small Cell,5G,9.65,0.1,363.48,18
SKU-02914,Juniper,RAN,Dual (4G/5G),10.56,0.1203,712.84,66
SKU-02915,Samsung,RAN,5G,21.7,0.2231,130.67,19
SKU-02916,Samsung,Small Cell,Dual (4G/5G),9.74,0.1072,202.69,18
SKU-02917,Ericsson,Cabling,5G,34.52,0.3583,829.48,71
SKU-02918,NEC,Core,4G,35.9,0.3699,241.97,26
SKU-02919,Cisco,Fiber,4G,19.11,0.2043,208.19,11
SKU-02920,HPE Aruba,Cabling,4G,44.03,0.4468,225.86,88
SKU-02921,HPE Aruba,Power,5G,12.58,0.1451,170.26,11
SKU-02922,Ciena,RAN,4G,39.12,0.4004,901.21,21
SKU-02923,Samsung,Antenna,5G,8.09,0.0873,956.04,36
SKU-02924,Ericsson,Antenna,5G,26.04,0.2663,219.55,83
SKU-02925,HPE Aruba,RAN,4G,27.77,0.2786,166.39,81
SKU-02926,Ericsson,Antenna,4G,32.07,0.3344,374.25,60
SKU-02927,Ciena,Antenna,4G,30.23,0.3076,158.21,66
SKU-02928,Samsung,Power,5G,20.22,0.2214,709.56,62
SKU-02929,Huawei,Cabling,5G,5.64,0.0606,406.74,62
SKU-02930,Juniper,Core,4G,59.66,0.6072,301.76,7
SKU-02931,Juniper,Optical Transport,Dual (4G/5G),20.91,0.2238,913.41,84
SKU-02932,HPE Aruba,Fiber,5G,6.52,0.0826,189.67,5
SKU-02933,Juniper,Antenna,5G,24.84,0.2515,286.78,71
SKU-02934,Huawei,Cabling,5G,16.88,0.1885,154.85,24
SKU-02935,Ericsson,Power,Dual (4G/5G),14.29,0.161,133.85,66
SKU-02936,Ciena,RAN,5G,24.07,0.26,195.35,60
SKU-02937,Huawei,RAN,5G,5.28,0.0699,211.08,57
SKU-02938,Ciena,Edge Router,5G,19.02,0.2078,196.06,69
SKU-02939,Ciena,RAN,5G,22.35,0.2355,374.97,60
SKU-02940,Samsung,Power,5G,7.05,0.0874,372.54,82
SKU-02941,Ericsson,Core,5G,23.36,0.2443,116.58,49
SKU-02942,NEC,Fiber,Dual (4G/5G),30.26,0.3134,763.41,83
SKU-02943,Juniper,Optical Transport,Dual (4G/5G),20.5,0.2163,119.96,22
SKU-02944,NEC,Power,4G,14.84,0.1683,101.28,52
SKU-02945,Samsung,Power,4G,24.88,0.2509,924.12,42
SKU-02946,Ciena,RAN,4G,6.72,0.0833,166.97,26
SKU-02947,HPE Aruba,RAN,5G,20.89,0.2144,536.82,84
SKU-02948,Juniper,Optical Transport,5G,54.35,0.5507,252.89,79
SKU-02949,Juniper,Antenna,4G,3.2,0.0336,180.54,75
SKU-02950,Ericsson,RAN,4G,15.9,0.166,156.25,77
SKU-02951,ZTE,Fiber,4G,21.02,0.23,546.92,5
SKU-02952,Nokia,Small Cell,4G,17.35,0.1814,191.17,46
SKU-02953,Nokia,Fiber,4G,17.07,0.1841,968.96,76
SKU-02954,Nokia,Optical Transport,5G,32.99,0.3323,119.34,79
SKU-02955,ZTE,Small Cell,4G,5.64,0.0748,1251.38,73
SKU-02956,Ericsson,RAN,4G,44.39,0.4605,76.43,33
SKU-02957,ZTE,Edge Router,Dual (4G/5G),2.16,0.0293,506.78,10
SKU-02958,Nokia,Antenna,Dual (4G/5G),21.07,0.2177,157.53,60
SKU-02959,Samsung,Cabling,4G,45.0,0.4586,112.93,16
SKU-02960,Huawei,Core,4G,23.76,0.2456,372.4,43
SKU-02961,Ciena,Optical Transport,5G,1.18,0.017,692.77,75
SKU-02962,ZTE,Core,5G,34.2,0.3618,344.98,16
SKU-02963,Ericsson,Power,4G,40.87,0.4249,389.48,37
SKU-02964,Ericsson,Core,4G,55.17,0.5571,474.83,87
SKU-02965,NEC,Small Cell,4G,26.72,0.2868,660.91,57
SKU-02966,Huawei,Small Cell,5G,32.99,0.3302,1505.0,23
SKU-02967,HPE Aruba,Antenna,Dual (4G/5G),19.82,0.207,222.36,62
SKU-02968,Juniper,Edge Router,5G,7.26,0.084,591.54,89
SKU-02969,Nokia,Cabling,5G,5.25,0.0533,255.04,87
SKU-02970,HPE Aruba,Small Cell,5G,28.13,0.2845,350.8,47
SKU-02971,NEC,Antenna,5G,12.11,0.1263,696.25,77
SKU-02972,Nokia,Core,5G,7.44,0.0888,466.28,49
SKU-02973,Huawei,RAN,4G,13.23,0.1511,222.13,23
SKU-02974,NEC,RAN,5G,5.53,0.0678,438.66,41
SKU-02975,Nokia,Power,Dual (4G/5G),81.85,0.8298,535.01,15
SKU-02976,Huawei,Cabling,5G,16.49,0.1756,668.2,60
SKU-02977,Cisco,Antenna,Dual (4G/5G),11.82,0.1252,1005.5,29
SKU-02978,HPE Aruba,Optical Transport,5G,14.68,0.1634,1692.52,73
SKU-02979,HPE Aruba,RAN,5G,17.32,0.184,404.24,49
SKU-02980,Juniper,Core,4G,26.81,0.2727,166.92,66
SKU-02981,Huawei,Core,5G,13.87,0.1414,519.74,18
SKU-02982,ZTE,RAN,Dual (4G/5G),44.01,0.4598,138.33,81
SKU-02983,Cisco,Cabling,5G,20.15,0.2018,1847.78,38
SKU-02984,Samsung,Power,4G,14.62,0.1649,258.28,86
SKU-02985,Nokia,Fiber,4G,20.98,0.2142,887.23,64
SKU-02986,Cisco,Core,5G,22.48,0.238,519.27,68
SKU-02987,Huawei,Core,5G,5.72,0.0632,490.54,74
SKU-02988,Ciena,Edge Router,5G,7.67,0.0939,113.88,55
SKU-02989,Nokia,Antenna,Dual (4G/5G),17.39,0.1848,214.73,46
SKU-02990,Ericsson,RAN,5G,2.04,0.0232,294.28,25
SKU-02991,HPE Aruba,Antenna,5G,30.84,0.3138,299.09,9
SKU-02992,Huawei,Core,4G,15.47,0.1611,434.53,70
SKU-02993,Ericsson,Antenna,4G,20.34,0.2211,237.67,74
SKU-02994,Juniper,Antenna,5G,37.28,0.3881,597.06,65
SKU-02995,NEC,Core,Dual (4G/5G),11.64,0.133,373.52,12
SKU-02996,Samsung,Cabling,5G,28.09,0.2819,682.64,70
SKU-02997,Samsung,RAN,5G,12.09,0.1325,122.97,66
SKU-02998,Ericsson,Antenna,4G,30.25,0.3225,753.5,24
SKU-02999,HPE Aruba,Core,Dual (4G/5G),36.72,0.3829,1485.39,8
SKU-03000,Juniper,Edge Router,Dual (4G/5G),13.86,0.141,355.11,19
SKU-03001,Ciena,Fiber,5G,11.61,0.1297,1059.61,60
SKU-03002,HPE Aruba,Antenna,4G,30.25,0.3174,394.57,24
SKU-03003,Cisco,Microwave,5G,12.52,0.1355,288.66,28
SKU-03004,Samsung,Cabling,Dual (4G/5G),4.39,0.0455,477.58,13
SKU-03005,Cisco,Core,5G,36.14,0.3621,1415.67,25
SKU-03006,Nokia,Core,5G,13.26,0.1514,1327.56,45
SKU-03007,ZTE,Cabling,4G,32.16,0.3268,118.52,17
SKU-03008,Huawei,Core,4G,6.48,0.0724,177.16,9
SKU-03009,Juniper,Core,4G,26.36,0.2795,376.28,68
SKU-03010,HPE Aruba,Antenna,Dual (4G/5G),29.22,0.306,229.14,50
SKU-03011,Samsung,RAN,5G,20.64,0.2258,547.79,82
SKU-03012,Cisco,Cabling,5G,24.7,0.2489,361.11,75
SKU-03013,NEC,Optical Transport,4G,10.79,0.122,280.69,74
SKU-03014,Nokia,RAN,Dual (4G/5G),51.21,0.5137,1962.4,63
SKU-03015,Huawei,RAN,Dual (4G/5G),28.34,0.2834,754.58,80
SKU-03016,Huawei,Power,4G,17.1,0.1734,714.73,55
SKU-03017,HPE Aruba,Fiber,Dual (4G/5G),37.58,0.3881,211.5,20
SKU-03018,Juniper,RAN,4G,9.49,0.1084,391.6,55
SKU-03019,Ciena,RAN,4G,10.52,0.114,361.54,46
SKU-03020,NEC,Small Cell,4G,22.09,0.2218,434.88,15
SKU-03021,HPE Aruba,RAN,Dual (4G/5G),29.51,0.3078,283.66,72
SKU-03022,Cisco,Antenna,Dual (4G/5G),10.54,0.1071,843.9,56
SKU-03023,ZTE,Microwave,4G,11.06,0.1134,1170.16,77
SKU-03024,Ericsson,Fiber,5G,3.91,0.0494,744.23,14
SKU-03025,Ciena,Optical Transport,5G,9.84,0.1052,372.41,76
SKU-03026,Juniper,Antenna,Dual (4G/5G),42.16,0.4309,292.27,67
SKU-03027,Nokia,Fiber,4G,4.53,0.058,959.07,40
SKU-03028,Ciena,Core,5G,13.32,0.1364,522.72,49
SKU-03029,Samsung,RAN,5G,16.21,0.18,629.66,10
SKU-03030,Juniper,Fiber,4G,11.44,0.1256,515.29,10
SKU-03031,ZTE,Power,5G,13.57,0.1361,222.66,70
SKU-03032,Samsung,RAN,5G,31.11,0.3237,1409.11,77
SKU-03033,Ciena,RAN,4G,18.66,0.1959,2872.72,68
SKU-03034,Ericsson,Antenna,Dual (4G/5G),14.87,0.1627,285.53,42
SKU-03035,Ericsson,Optical Transport,4G,27.54,0.2911,390.93,73
SKU-03036,ZTE,Cabling,Dual (4G/5G),18.49,0.2037,297.53,65
SKU-03037,Huawei,Edge Router,4G,32.2,0.342,237.39,82
SKU-03038,NEC,Antenna,4G,9.81,0.1091,650.04,78
SKU-03039,Nokia,Small Cell,4G,46.27,0.4739,253.85,67
SKU-03040,Huawei,Small Cell,5G,6.86,0.069,187.89,75
SKU-03041,Ericsson,RAN,5G,7.37,0.091,576.5,24
SKU-03042,Ericsson,Antenna,4G,17.04,0.171,200.39,79
SKU-03043,Cisco,Optical Transport,4G,2.2,0.0347,246.46,81
SKU-03044,Samsung,Power,5G,24.4,0.246,234.86,68
SKU-03045,Ciena,Power,5G,9.6,0.1017,584.07,85
SKU-03046,Nokia,RAN,5G,14.6,0.1488,428.09,41
SKU-03047,ZTE,Small Cell,4G,10.18,0.1045,90.46,40
SKU-03048,Ciena,RAN,5G,1.56,0.0171,507.04,14
SKU-03049,Cisco,Cabling,5G,19.0,0.1964,208.48,38
SKU-03050,Ericsson,Fiber,Dual (4G/5G),61.63,0.6248,1380.4,49
SKU-03051,ZTE,Fiber,5G,14.47,0.154,77.0,67
SKU-03052,Ericsson,RAN,4G,21.32,0.222,545.0,17
SKU-03053,Nokia,Edge Router,4G,17.73,0.1878,751.88,29
SKU-03054,Samsung,Antenna,5G,25.21,0.2693,153.64,48
SKU-03055,Ciena,Optical Transport,5G,2.69,0.0395,322.81,78
SKU-03056,Ciena,Edge Router,Dual (4G/5G),22.32,0.2235,435.4,28
SKU-03057,Huawei,Optical Transport,5G,17.27,0.1762,357.71,73
SKU-03058,ZTE,Edge Router,5G,20.33,0.2103,595.75,78
SKU-03059,NEC,Antenna,5G,6.88,0.0878,457.69,51
SKU-03060,Cisco,Edge Router,5G,30.47,0.3063,756.81,54
SKU-03061,NEC,Power,4G,9.08,0.105,525.23,40
SKU-03062,Huawei,Core,4G,14.77,0.1484,440.28,37
SKU-03063,Nokia,Edge Router,5G,16.72,0.1745,323.41,7
SKU-03064,Cisco,RAN,4G,22.07,0.2361,491.7,35
SKU-03065,Samsung,Optical Transport,4G,16.2,0.1689,1633.77,64
SKU-03066,NEC,Edge Router,4G,32.41,0.3327,376.51,33
SKU-03067,Samsung,Cabling,4G,9.45,0.1126,145.66,48
SKU-03068,NEC,Edge Router,4G,53.86,0.5399,969.41,49
SKU-03069,Samsung,Core,5G,52.16,0.5322,2122.89,46
SKU-03070,NEC,Core,5G,25.2,0.2593,640.36,25
SKU-03071,Samsung,Optical Transport,5G,7.22,0.0915,1942.93,36
SKU-03072,Huawei,Small Cell,5G,7.42,0.0901,452.31,32
SKU-03073,Juniper,Power,Dual (4G/5G),38.18,0.3842,4269.21,89
SKU-03074,Cisco,RAN,4G,7.67,0.0952,124.62,51
SKU-03075,ZTE,RAN,5G,49.4,0.4982,357.62,51
SKU-03076,Nokia,Small Cell,4G,36.81,0.3698,651.52,21
SKU-03077,HPE Aruba,Microwave,5G,8.09,0.0917,218.81,33
SKU-03078,Ericsson,Antenna,Dual (4G/5G),14.85,0.1632,1039.23,52
SKU-03079,ZTE,RAN,5G,36.39,0.3782,624.89,6
SKU-03080,Ericsson,Small Cell,5G,21.69,0.2276,339.53,37
SKU-03081,Cisco,Antenna,5G,11.34,0.1233,568.96,67
SKU-03082,ZTE,Power,5G,26.09,0.2803,473.07,72
SKU-03083,Samsung,RAN,4G,35.51,0.3715,678.42,43
SKU-03084,Samsung,Optical Transport,5G,4.28,0.0568,334.83,9
SKU-03085,HPE Aruba,Core,5G,30.52,0.3091,68.82,72
SKU-03086,Ericsson,Edge Router,4G,34.66,0.363,805.23,56
SKU-03087,Nokia,Optical Transport,4G,2.78,0.0428,382.94,56
SKU-03088,Cisco,RAN,Dual (4G/5G),14.84,0.1682,215.16,33
SKU-03089,Samsung,Power,4G,14.01,0.1428,298.92,41
SKU-03090,Juniper,Power,4G,9.23,0.1066,344.72,12
SKU-03091,Huawei,Optical Transport,5G,31.14,0.331,122.76,24
SKU-03092,Huawei,RAN,4G,7.53,0.0846,198.23,45
SKU-03093,NEC,Small Cell,5G,11.49,0.1296,367.99,74
SKU-03094,Nokia,Edge Router,5G,38.57,0.4052,352.06,40
SKU-03095,Huawei,Fiber,5G,18.26,0.1935,191.17,36
SKU-03096,NEC,Edge Router,4G,21.99,0.2339,143.94,9
SKU-03097,Ericsson,RAN,5G,6.23,0.0627,203.89,24
SKU-03098,Samsung,Optical Transport,Dual (4G/5G),6.75,0.0779,511.52,72
SKU-03099,Samsung,Core,4G,21.1,0.2161,240.54,26
SKU-03100,Juniper,Antenna,4G,7.7,0.0796,810.48,35
SKU-03101,ZTE,Cabling,Dual (4G/5G),54.98,0.564,1022.18,45
SKU-03102,Huawei,Optical Transport,4G,13.2,0.1328,1627.96,9
SKU-03103,Ericsson,Small Cell,5G,15.73,0.1754,664.9,14
SKU-03104,Ciena,Core,4G,23.72,0.2476,565.62,79
SKU-03105,Huawei,Small Cell,4G,16.31,0.1761,1214.27,41
SKU-03106,Nokia,Small Cell,4G,36.51,0.3702,152.23,60
SKU-03107,ZTE,Microwave,5G,27.2,0.2756,665.85,28
SKU-03108,Huawei,Core,5G,38.52,0.3901,862.11,89
SKU-03109,Ericsson,Edge Router,4G,24.55,0.2501,400.1,20
SKU-03110,Huawei,Cabling,Dual (4G/5G),27.76,0.2949,779.07,6
SKU-03111,Nokia,Power,5G,11.74,0.1331,308.86,19
SKU-03112,Ciena,Small Cell,Dual (4G/5G),19.78,0.2149,416.37,45
SKU-03113,Cisco,Fiber,Dual (4G/5G),30.57,0.3204,540.89,67
SKU-03114,HPE Aruba,Microwave,5G,21.92,0.2321,528.19,53
SKU-03115,Ciena,RAN,Dual (4G/5G),12.95,0.1401,132.73,30
SKU-03116,NEC,Cabling,5G,27.21,0.2774,267.48,70
SKU-03117,Huawei,RAN,Dual (4G/5G),9.41,0.1082,417.33,33
SKU-03118,Samsung,Fiber,4G,16.13,0.164,552.09,74
SKU-03119,Juniper,Core,4G,32.09,0.3311,691.32,64
SKU-03120,Samsung,Core,5G,63.95,0.6434,411.39,69
SKU-03121,Ciena,RAN,5G,4.07,0.0508,978.91,44
SKU-03122,Samsung,Fiber,Dual (4G/5G),32.11,0.327,319.26,15
SKU-03123,Ericsson,RAN,Dual (4G/5G),33.68,0.3379,800.69,56
SKU-03124,Samsung,Fiber,4G,12.19,0.132,357.82,83
SKU-03125,ZTE,Edge Router,Dual (4G/5G),8.41,0.0877,193.71,77
SKU-03126,Cisco,Fiber,4G,8.54,0.0886,3277.38,68
SKU-03127,Huawei,Power,4G,37.26,0.3803,601.46,85
SKU-03128,Samsung,RAN,5G,9.28,0.1,92.51,7
SKU-03129,Nokia,Fiber,4G,5.1,0.0683,831.16,15
SKU-03130,Cisco,RAN,5G,22.64,0.2377,460.19,32
SKU-03131,Cisco,Edge Router,5G,16.61,0.1832,807.24,66
SKU-03132,Samsung,RAN,4G,15.13,0.1542,622.38,52
SKU-03133,Cisco,Fiber,5G,2.46,0.0317,219.01,32
SKU-03134,Juniper,Small Cell,5G,15.97,0.1708,842.25,50
SKU-03135,Samsung,Power,4G,20.41,0.2072,237.41,68
SKU-03136,Ericsson,Power,4G,19.02,0.1928,211.48,59
SKU-03137,Ciena,Fiber,Dual (4G/5G),5.05,0.0637,308.6,87
SKU-03138,ZTE,RAN,Dual (4G/5G),16.67,0.1798,175.84,6
SKU-03139,HPE Aruba,Small Cell,4G,11.18,0.1165,602.38,79
SKU-03140,NEC,Microwave,4G,40.21,0.4066,2139.87,20
SKU-03141,Cisco,Small Cell,Dual (4G/5G),13.97,0.1546,166.81,15
SKU-03142,Ericsson,Fiber,5G,12.32,0.1255,1211.83,7
SKU-03143,Huawei,Fiber,4G,10.24,0.1209,249.89,59
SKU-03144,Huawei,Cabling,5G,11.3,0.1319,250.91,46
SKU-03145,NEC,Edge Router,5G,5.82,0.0756,161.87,33
SKU-03146,ZTE,Power,5G,16.86,0.1728,530.79,73
SKU-03147,Cisco,RAN,4G,6.65,0.0668,139.92,35
SKU-03148,Juniper,Cabling,5G,9.65,0.1152,276.11,81
SKU-03149,NEC,Cabling,4G,25.68,0.2637,979.54,29
SKU-03150,ZTE,Antenna,Dual (4G/5G),29.02,0.2964,1409.4,10
SKU-03151,Cisco,Power,5G,15.73,0.1625,188.64,64
SKU-03152,Ericsson,RAN,5G,34.86,0.3535,316.28,71
SKU-03153,Ciena,Optical Transport,5G,17.31,0.1878,360.13,26
SKU-03154,Juniper,Cabling,5G,39.56,0.4138,124.31,45
SKU-03155,HPE Aruba,Microwave,Dual (4G/5G),19.56,0.2113,254.9,57
SKU-03156,Huawei,Optical Transport,4G,8.75,0.101,242.84,64
SKU-03157,Nokia,Antenna,Dual (4G/5G),59.47,0.6005,596.43,43
SKU-03158,Ericsson,Power,4G,8.94,0.1003,490.9,59
SKU-03159,Huawei,Power,4G,32.1,0.3257,445.45,34
SKU-03160,Samsung,Core,5G,29.62,0.2984,340.75,75
SKU-03161,Nokia,Fiber,5G,20.78,0.2102,1151.84,6
SKU-03162,Huawei,Optical Transport,Dual (4G/5G),10.59,0.118,396.47,12
SKU-03163,ZTE,Fiber,5G,19.72,0.198,893.19,67
SKU-03164,Juniper,RAN,5G,14.17,0.1612,646.62,63
SKU-03165,Huawei,Antenna,Dual (4G/5G),8.39,0.1038,455.87,32
SKU-03166,HPE Aruba,Edge Router,4G,15.94,0.1624,821.78,78
SKU-03167,Ciena,Edge Router,Dual (4G/5G),12.12,0.1297,315.3,42
SKU-03168,ZTE,Power,5G,17.59,0.1913,197.22,22
SKU-03169,Ericsson,Cabling,5G,9.23,0.1114,394.01,66
SKU-03170,Ericsson,RAN,4G,15.89,0.1767,1342.06,81
SKU-03171,Ericsson,Fiber,5G,25.41,0.2592,478.77,89
SKU-03172,Ericsson,Optical Transport,4G,17.27,0.1744,269.47,27
SKU-03173,Ciena,Small Cell,4G,26.5,0.2708,210.85,69
SKU-03174,Huawei,Antenna,4G,28.81,0.2968,119.41,44
SKU-03175,Cisco,Core,4G,10.25,0.1097,209.34,64
SKU-03176,Huawei,Antenna,5G,7.02,0.0857,513.03,89
SKU-03177,Samsung,Core,Dual (4G/5G),20.88,0.214,333.63,9
SKU-03178,Juniper,RAN,4G,7.16,0.0888,481.92,22
SKU-03179,Nokia,Small Cell,5G,8.44,0.0889,194.48,42
SKU-03180,Cisco,Cabling,5G,18.44,0.1916,917.18,33
SKU-03181,Cisco,Edge Router,5G,18.77,0.1967,736.55,30
SKU-03182,Huawei,Core,Dual (4G/5G),11.38,0.1196,257.3,64
SKU-03183,Cisco,Core,5G,12.31,0.1384,130.41,40
SKU-03184,NEC,Small Cell,Dual (4G/5G),15.48,0.163,492.84,86
SKU-03185,NEC,RAN,5G,45.5,0.4727,83.67,33
SKU-03186,Samsung,Core,5G,6.07,0.08,140.86,35
SKU-03187,Nokia,Edge Router,5G,9.43,0.1115,292.11,67
SKU-03188,HPE Aruba,Edge Router,Dual (4G/5G),14.2,0.1525,199.29,17
SKU-03189,Ciena,Edge Router,Dual (4G/5G),29.76,0.3078,1136.75,75
SKU-03190,Huawei,RAN,5G,18.03,0.1846,309.96,44
SKU-03191,Ciena,RAN,Dual (4G/5G),30.57,0.3175,595.85,74
SKU-03192,HPE Aruba,Optical Transport,4G,27.84,0.2975,70.67,6
SKU-03193,Huawei,Small Cell,Dual (4G/5G),69.76,0.6992,96.78,12
SKU-03194,Huawei,RAN,4G,15.76,0.1726,234.93,78
SKU-03195,Nokia,Fiber,4G,22.86,0.246,478.54,47
SKU-03196,Ciena,Fiber,4G,11.98,0.1395,146.01,53
SKU-03197,NEC,Antenna,Dual (4G/5G),34.73,0.354,539.27,26
SKU-03198,Ericsson,Antenna,Dual (4G/5G),36.23,0.3694,1186.4,78
SKU-03199,Ciena,Optical Transport,Dual (4G/5G),12.4,0.1286,214.67,39
SKU-03200,Juniper,Microwave,Dual (4G/5G),16.35,0.1793,399.75,23
SKU-03201,Juniper,Edge Router,5G,28.0,0.2828,323.98,8
SKU-03202,Huawei,Optical Transport,Dual (4G/5G),28.16,0.287,287.39,23
SKU-03203,Ericsson,Fiber,Dual (4G/5G),7.39,0.0798,520.45,24
SKU-03204,ZTE,Cabling,5G,7.0,0.0775,406.26,8
SKU-03205,HPE Aruba,Antenna,4G,27.62,0.2846,348.63,53
SKU-03206,Samsung,RAN,5G,77.81,0.7893,451.76,30
SKU-03207,Ericsson,Small Cell,Dual (4G/5G),8.13,0.1003,804.51,7
