rma_id,sku_id,site_id,reason_code,rma_date,under_warranty
RMA-0021947,SKU-02284,ST-00154,NO_POWER,2023-03-20,True
RMA-0021948,SKU-04592,ST-00372,RF_FAULT,2024-08-06,True
RMA-0021949,SKU-00295,ST-01641,DOA,2024-11-30,True
RMA-0021950,SKU-00901,ST-01020,OTHER,2023-08-30,True
RMA-0021951,SKU-01165,ST-00650,OTHER,2023-04-15,False
RMA-0021952,SKU-02858,ST-00533,RF_FAULT,2025-09-05,False
RMA-0021953,SKU-00319,ST-01715,FIRMWARE,2025-02-16,True
RMA-0021954,SKU-04801,ST-01085,MECH_DAMAGE,2024-06-12,False
RMA-0021955,SKU-00064,ST-01219,OVERHEAT,2024-02-05,True
RMA-0021956,SKU-00272,ST-01950,MECH_DAMAGE,2024-10-14,True
RMA-0021957,SKU-04833,ST-00158,RF_FAULT,2024-02-17,True
RMA-0021958,SKU-03328,ST-00946,FIRMWARE,2024-11-05,True
RMA-0021959,SKU-00813,ST-01604,INTERMITTENT,2024-08-14,False
RMA-0021960,SKU-02825,ST-00352,OTHER,2023-02-05,True
RMA-0021961,SKU-01907,ST-00380,RF_FAULT,2023-01-13,True
RMA-0021962,SKU-02638,ST-01677,DOA,2025-06-09,True
RMA-0021963,SKU-03089,ST-01164,FIRMWARE,2023-08-14,False
RMA-0021964,SKU-04515,ST-01957,MECH_DAMAGE,2024-02-24,False
RMA-0021965,SKU-01495,ST-01904,RF_FAULT,2025-01-18,False
RMA-0021966,SKU-00200,ST-01596,DOA,2025-06-18,True
RMA-0021967,SKU-04569,ST-01884,FIRMWARE,2023-08-19,True
RMA-0021968,SKU-03724,ST-01979,RF_FAULT,2025-02-17,True
RMA-0021969,SKU-00051,ST-00907,FIRMWARE,2024-01-08,True
RMA-0021970,SKU-02996,ST-00505,OTHER,2024-08-19,False
RMA-0021971,SKU-04785,ST-01108,OTHER,2023-06-16,True
RMA-0021972,SKU-03519,ST-01347,DOA,2024-04-28,True
RMA-0021973,SKU-03028,ST-01352,MECH_DAMAGE,2024-06-11,True
RMA-0021974,SKU-02293,ST-01386,RF_FAULT,2024-06-26,False
RMA-0021975,SKU-00244,ST-00823,MECH_DAMAGE,2025-07-24,True
RMA-0021976,SKU-04939,ST-00332,RF_FAULT,2023-11-27,True
RMA-0021977,SKU-03094,ST-00673,NO_POWER,2023-05-21,True
RMA-0021978,SKU-01772,ST-01768,DOA,2024-11-05,True
RMA-0021979,SKU-00097,ST-01243,NO_POWER,2023-04-04,True
RMA-0021980,SKU-04334,ST-01266,MECH_DAMAGE,2023-03-17,True
RMA-0021981,SKU-02135,ST-00793,INTERMITTENT,2024-12-13,True
RMA-0021982,SKU-00782,ST-00587,FIRMWARE,2024-08-30,True
RMA-0021983,SKU-03009,ST-00403,NO_POWER,2024-07-25,True
RMA-0021984,SKU-02101,ST-00253,RF_FAULT,2024-06-19,True
RMA-0021985,SKU-03812,ST-00283,OVERHEAT,2023-07-28,False
RMA-0021986,SKU-00540,ST-00965,INTERMITTENT,2025-03-23,True
RMA-0021987,SKU-04176,ST-00353,DOA,2025-03-02,True
RMA-0021988,SKU-04467,ST-01991,DOA,2024-07-05,True
RMA-0021989,SKU-00671,ST-00398,RF_FAULT,2023-07-24,True
RMA-0021990,SKU-04154,ST-01961,FIRMWARE,2025-06-17,True
RMA-0021991,SKU-04044,ST-00594,RF_FAULT,2023-08-26,True
RMA-0021992,SKU-01058,ST-00151,FIRMWARE,2025-05-23,False
RMA-0021993,SKU-04802,ST-01496,MECH_DAMAGE,2023-03-11,True
RMA-0021994,SKU-00090,ST-01893,DOA,2023-10-14,True
RMA-0021995,SKU-02197,ST-01245,NO_POWER,2023-03-08,True
RMA-0021996,SKU-02989,ST-01967,RF_FAULT,2025-02-26,False
RMA-0021997,SKU-02985,ST-01959,DOA,2024-11-17,True
RMA-0021998,SKU-01989,ST-00268,MECH_DAMAGE,2023-05-24,True
RMA-0021999,SKU-02846,ST-01243,OVERHEAT,2024-03-16,True
RMA-0022000,SKU-00392,ST-00179,RF_FAULT,2024-05-31,False
RMA-0022001,SKU-01801,ST-00252,OVERHEAT,2023-08-07,False
RMA-0022002,SKU-03516,ST-00282,DOA,2025-01-11,True
RMA-0022003,SKU-02533,ST-00435,OVERHEAT,2025-06-22,False
RMA-0022004,SKU-02952,ST-00179,FIRMWARE,2024-05-03,True
RMA-0022005,SKU-02949,ST-01778,DOA,2024-06-08,True
RMA-0022006,SKU-00881,ST-00113,DOA,2024-05-15,True
RMA-0022007,SKU-04241,ST-01907,MECH_DAMAGE,2025-07-20,False
RMA-0022008,SKU-02320,ST-00653,OTHER,2024-04-12,True
RMA-0022009,SKU-01509,ST-01881,FIRMWARE,2024-02-04,True
RMA-0022010,SKU-04605,ST-01814,MECH_DAMAGE,2025-05-12,True
RMA-0022011,SKU-03301,ST-00543,NO_POWER,2024-04-19,True
RMA-0022012,SKU-02191,ST-00186,MECH_DAMAGE,2024-01-11,False
RMA-0022013,SKU-01265,ST-01059,MECH_DAMAGE,2025-06-10,False
RMA-0022014,SKU-01164,ST-00859,FIRMWARE,2024-09-29,False
RMA-0022015,SKU-01639,ST-00449,MECH_DAMAGE,2025-06-29,False
RMA-0022016,SKU-00999,ST-01937,NO_POWER,2023-08-21,True
RMA-0022017,SKU-00048,ST-01388,FIRMWARE,2025-05-14,True
RMA-0022018,SKU-03196,ST-01246,DOA,2024-02-17,True
RMA-0022019,SKU-04192,ST-01476,OVERHEAT,2024-12-16,True
RMA-0022020,SKU-04674,ST-01102,DOA,2024-01-19,True
RMA-0022021,SKU-01901,ST-00906,OTHER,2025-01-14,True
RMA-0022022,SKU-04747,ST-00033,DOA,2023-08-16,True
RMA-0022023,SKU-02436,ST-01775,OTHER,2024-08-21,False
RMA-0022024,SKU-04247,ST-00885,DOA,2024-05-15,True
RMA-0022025,SKU-03354,ST-00150,FIRMWARE,2024-07-20,True
RMA-0022026,SKU-03833,ST-00964,NO_POWER,2025-01-18,False
RMA-0022027,SKU-04503,ST-00673,INTERMITTENT,2025-09-07,True
RMA-0022028,SKU-01767,ST-01129,NO_POWER,2025-04-02,True
RMA-0022029,SKU-04655,ST-00464,OTHER,2024-01-13,True
RMA-0022030,SKU-03687,ST-00278,FIRMWARE,2024-08-29,True
RMA-0022031,SKU-03197,ST-00413,INTERMITTENT,2023-11-03,False
RMA-0022032,SKU-02887,ST-01169,FIRMWARE,2024-05-01,True
RMA-0022033,SKU-03136,ST-01467,DOA,2023-01-13,False
RMA-0022034,SKU-01864,ST-01553,INTERMITTENT,2023-07-13,True
RMA-0022035,SKU-04201,ST-01031,MECH_DAMAGE,2023-04-07,True
RMA-0022036,SKU-04952,ST-01634,OVERHEAT,2025-10-21,True
RMA-0022037,SKU-02885,ST-00356,OTHER,2023-06-16,False
RMA-0022038,SKU-00622,ST-00554,FIRMWARE,2025-04-23,True
RMA-0022039,SKU-03572,ST-01585,FIRMWARE,2025-06-18,True
RMA-0022040,SKU-03944,ST-01303,OTHER,2023-08-13,False
RMA-0022041,SKU-00990,ST-00654,INTERMITTENT,2023-01-30,False
RMA-0022042,SKU-00798,ST-01144,RF_FAULT,2025-04-16,True
RMA-0022043,SKU-04052,ST-01727,NO_POWER,2025-05-26,False
RMA-0022044,SKU-00362,ST-00847,INTERMITTENT,2024-03-07,True
RMA-0022045,SKU-03906,ST-01877,OTHER,2023-11-14,True
RMA-0022046,SKU-03854,ST-00003,NO_POWER,2023-03-19,True
RMA-0022047,SKU-01485,ST-00939,OTHER,2023-02-21,False
RMA-0022048,SKU-01174,ST-00669,FIRMWARE,2023-05-05,True
RMA-0022049,SKU-01615,ST-00552,RF_FAULT,2024-09-25,True
RMA-0022050,SKU-03076,ST-00709,RF_FAULT,2025-01-20,False
RMA-0022051,SKU-01601,ST-01778,OTHER,2023-03-10,True
RMA-0022052,SKU-00970,ST-01342,OTHER,2025-10-03,True
RMA-0022053,SKU-04611,ST-01863,MECH_DAMAGE,2024-07-25,True
RMA-0022054,SKU-01541,ST-01866,NO_POWER,2023-05-08,False
RMA-0022055,SKU-04367,ST-00299,DOA,2025-05-10,False
RMA-0022056,SKU-00020,ST-01600,FIRMWARE,2024-05-24,True
RMA-0022057,SKU-04254,ST-00629,RF_FAULT,2024-11-28,True
RMA-0022058,SKU-02749,ST-01885,OTHER,2023-01-08,True
RMA-0022059,SKU-04065,ST-00093,RF_FAULT,2024-09-21,True
RMA-0022060,SKU-03077,ST-01267,INTERMITTENT,2024-10-21,True
RMA-0022061,SKU-00104,ST-01107,RF_FAULT,2025-01-15,True
RMA-0022062,SKU-03555,ST-01153,RF_FAULT,2024-12-29,True
RMA-0022063,SKU-03422,ST-01113,OTHER,2024-01-17,True
RMA-0022064,SKU-02881,ST-01874,OTHER,2023-01-25,True
RMA-0022065,SKU-01139,ST-01955,RF_FAULT,2024-06-30,True
RMA-0022066,SKU-04522,ST-01534,INTERMITTENT,2025-09-27,True
RMA-0022067,SKU-01029,ST-00002,NO_POWER,2023-12-08,False
RMA-0022068,SKU-00741,ST-00822,MECH_DAMAGE,2024-12-27,True
RMA-0022069,SKU-01436,ST-01734,FIRMWARE,2023-01-29,False
RMA-0022070,SKU-01109,ST-01888,FIRMWARE,2025-05-28,False
RMA-0022071,SKU-04420,ST-01410,INTERMITTENT,2024-10-01,True
RMA-0022072,SKU-03790,ST-00151,DOA,2024-07-13,True
RMA-0022073,SKU-04759,ST-00934,RF_FAULT,2024-11-11,False
RMA-0022074,SKU-01339,ST-00314,NO_POWER,2024-02-22,False
RMA-0022075,SKU-04131,ST-00217,FIRMWARE,2023-11-03,True
RMA-0022076,SKU-02034,ST-01712,MECH_DAMAGE,2023-03-25,True
RMA-0022077,SKU-04362,ST-00756,RF_FAULT,2024-01-22,True
RMA-0022078,SKU-02200,ST-01482,MECH_DAMAGE,2023-11-04,True
RMA-0022079,SKU-01674,ST-00471,OTHER,2025-07-17,True
RMA-0022080,SKU-03294,ST-00973,OTHER,2025-09-07,True
RMA-0022081,SKU-02163,ST-00460,OVERHEAT,2025-02-22,True
RMA-0022082,SKU-00087,ST-01062,MECH_DAMAGE,2025-04-25,False
RMA-0022083,SKU-03044,ST-01205,DOA,2024-01-22,True
RMA-0022084,SKU-00823,ST-00421,RF_FAULT,2024-05-16,False
RMA-0022085,SKU-01058,ST-01984,INTERMITTENT,2024-07-03,False
RMA-0022086,SKU-04023,ST-01704,RF_FAULT,2023-04-20,True
RMA-0022087,SKU-03772,ST-01985,DOA,2023-11-15,False
RMA-0022088,SKU-03113,ST-00006,NO_POWER,2024-02-11,True
RMA-0022089,SKU-01229,ST-00698,FIRMWARE,2024-11-05,False
RMA-0022090,SKU-00565,ST-01753,FIRMWARE,2023-02-01,True
RMA-0022091,SKU-00219,ST-00945,OTHER,2023-01-29,True
RMA-0022092,SKU-03340,ST-00677,DOA,2025-06-01,False
RMA-0022093,SKU-01648,ST-00955,FIRMWARE,2025-07-25,True
RMA-0022094,SKU-00403,ST-01724,OTHER,2024-08-03,False
RMA-0022095,SKU-01230,ST-01393,RF_FAULT,2023-04-30,True
RMA-0022096,SKU-03141,ST-01046,DOA,2025-04-21,True
RMA-0022097,SKU-04776,ST-01661,OTHER,2024-05-01,True
RMA-0022098,SKU-03571,ST-00678,OVERHEAT,2023-06-11,False
RMA-0022099,SKU-00909,ST-01885,OTHER,2024-06-12,True
RMA-0022100,SKU-01341,ST-00608,OTHER,2024-11-06,True
RMA-0022101,SKU-04715,ST-00476,INTERMITTENT,2025-08-09,False
RMA-0022102,SKU-02629,ST-00379,NO_POWER,2025-02-08,True
RMA-0022103,SKU-01279,ST-01628,MECH_DAMAGE,2024-05-04,False
RMA-0022104,SKU-03864,ST-01440,RF_FAULT,2025-04-07,False
RMA-0022105,SKU-02402,ST-00844,NO_POWER,2023-07-29,True
RMA-0022106,SKU-03760,ST-01280,INTERMITTENT,2024-07-31,False
RMA-0022107,SKU-04615,ST-00182,DOA,2025-03-23,True
RMA-0022108,SKU-00544,ST-01673,DOA,2025-09-06,True
RMA-0022109,SKU-00808,ST-01398,NO_POWER,2025-05-27,False
RMA-0022110,SKU-02073,ST-00329,FIRMWARE,2024-12-07,False
RMA-0022111,SKU-01102,ST-01577,OVERHEAT,2025-06-23,False
RMA-0022112,SKU-04161,ST-00568,OTHER,2024-09-19,True
RMA-0022113,SKU-01227,ST-01696,OVERHEAT,2024-02-12,True
RMA-0022114,SKU-02726,ST-01119,MECH_DAMAGE,2025-10-09,True
RMA-0022115,SKU-02636,ST-01350,INTERMITTENT,2024-07-28,False
RMA-0022116,SKU-01884,ST-01355,MECH_DAMAGE,2024-08-18,True
RMA-0022117,SKU-02810,ST-00898,RF_FAULT,2024-05-13,False
RMA-0022118,SKU-04438,ST-01749,NO_POWER,2025-02-10,True
RMA-0022119,SKU-03982,ST-00102,RF_FAULT,2023-12-13,False
RMA-0022120,SKU-01762,ST-00857,FIRMWARE,2023-01-13,True
RMA-0022121,SKU-03990,ST-00851,FIRMWARE,2024-03-13,True
RMA-0022122,SKU-03655,ST-01529,RF_FAULT,2024-05-11,True
RMA-0022123,SKU-03365,ST-00556,NO_POWER,2023-08-30,True
RMA-0022124,SKU-00946,ST-01660,NO_POWER,2025-08-30,True
RMA-0022125,SKU-04446,ST-01803,MECH_DAMAGE,2023-05-05,True
RMA-0022126,SKU-02296,ST-01732,RF_FAULT,2023-09-01,True
RMA-0022127,SKU-04284,ST-00583,INTERMITTENT,2025-02-09,True
RMA-0022128,SKU-01583,ST-01261,RF_FAULT,2024-09-22,True
RMA-0022129,SKU-02389,ST-00860,DOA,2023-12-23,False
RMA-0022130,SKU-02425,ST-00107,FIRMWARE,2024-10-24,True
RMA-0022131,SKU-00422,ST-01102,OTHER,2024-06-08,False
RMA-0022132,SKU-02775,ST-00689,MECH_DAMAGE,2023-03-20,False
RMA-0022133,SKU-03816,ST-00315,NO_POWER,2025-02-28,False
RMA-0022134,SKU-02592,ST-01355,OTHER,2024-12-16,True
RMA-0022135,SKU-04563,ST-01129,DOA,2025-10-29,True
RMA-0022136,SKU-00298,ST-00694,INTERMITTENT,2025-07-24,False
RMA-0022137,SKU-03847,ST-00177,NO_POWER,2024-09-25,True
RMA-0022138,SKU-02249,ST-00585,NO_POWER,2025-03-30,True
RMA-0022139,SKU-04736,ST-01474,INTERMITTENT,2023-05-22,False
RMA-0022140,SKU-01117,ST-01288,RF_FAULT,2024-06-23,True
RMA-0022141,SKU-04412,ST-00628,RF_FAULT,2023-02-06,False
RMA-0022142,SKU-00834,ST-00525,MECH_DAMAGE,2023-02-27,True
RMA-0022143,SKU-01711,ST-00863,RF_FAULT,2023-09-10,False
RMA-0022144,SKU-04229,ST-00621,FIRMWARE,2024-01-17,True
RMA-0022145,SKU-01056,ST-00241,MECH_DAMAGE,2023-06-07,True
RMA-0022146,SKU-02147,ST-00341,DOA,2023-01-12,True
RMA-0022147,SKU-03247,ST-01957,DOA,2025-06-18,True
RMA-0022148,SKU-00023,ST-01306,RF_FAULT,2023-10-31,True
RMA-0022149,SKU-01157,ST-00137,OVERHEAT,2024-12-10,True
RMA-0022150,SKU-01440,ST-01387,INTERMITTENT,2025-04-28,False
RMA-0022151,SKU-03867,ST-01774,MECH_DAMAGE,2023-05-21,False
RMA-0022152,SKU-00804,ST-01360,DOA,2025-09-27,False
RMA-0022153,SKU-00419,ST-01777,INTERMITTENT,2025-03-19,True
RMA-0022154,SKU-04562,ST-00051,OTHER,2023-07-27,True
RMA-0022155,SKU-03917,ST-01910,INTERMITTENT,2023-11-19,False
RMA-0022156,SKU-01851,ST-00362,MECH_DAMAGE,2023-10-20,False
RMA-0022157,SKU-00834,ST-00242,OTHER,2023-06-09,True
RMA-0022158,SKU-03288,ST-00608,MECH_DAMAGE,2023-12-29,True
RMA-0022159,SKU-01473,ST-00994,DOA,2023-09-11,True
RMA-0022160,SKU-03194,ST-01726,OTHER,2024-01-31,True
RMA-0022161,SKU-04773,ST-01598,INTERMITTENT,2025-05-12,True
RMA-0022162,SKU-04339,ST-00801,FIRMWARE,2023-10-13,False
RMA-0022163,SKU-04766,ST-00929,FIRMWARE,2024-07-02,True
RMA-0022164,SKU-03487,ST-00556,RF_FAULT,2024-04-20,True
RMA-0022165,SKU-01601,ST-01147,INTERMITTENT,2024-02-02,True
RMA-0022166,SKU-04012,ST-00887,FIRMWARE,2024-12-29,False
RMA-0022167,SKU-02369,ST-01413,RF_FAULT,2025-10-15,True
RMA-0022168,SKU-00674,ST-00049,OTHER,2024-01-02,False
RMA-0022169,SKU-03913,ST-01231,MECH_DAMAGE,2023-02-03,True
RMA-0022170,SKU-04050,ST-00191,FIRMWARE,2025-10-17,True
RMA-0022171,SKU-02002,ST-00360,DOA,2023-08-13,True
RMA-0022172,SKU-02631,ST-01332,INTERMITTENT,2025-01-08,False
RMA-0022173,SKU-02085,ST-01288,FIRMWARE,2025-03-01,True
RMA-0022174,SKU-03340,ST-00737,OVERHEAT,2025-09-21,True
RMA-0022175,SKU-04463,ST-00156,FIRMWARE,2023-04-07,True
RMA-0022176,SKU-01026,ST-01034,RF_FAULT,2025-01-14,True
RMA-0022177,SKU-04558,ST-01762,DOA,2025-02-04,False
RMA-0022178,SKU-02814,ST-01708,RF_FAULT,2023-10-16,False
RMA-0022179,SKU-01962,ST-01834,NO_POWER,2023-11-08,True
RMA-0022180,SKU-01352,ST-00821,RF_FAULT,2024-02-05,False
RMA-0022181,SKU-00639,ST-00985,RF_FAULT,2024-01-19,True
RMA-0022182,SKU-00692,ST-00758,NO_POWER,2023-08-07,True
RMA-0022183,SKU-02036,ST-00338,RF_FAULT,2024-11-17,False
RMA-0022184,SKU-04786,ST-00402,INTERMITTENT,2023-11-14,True
RMA-0022185,SKU-02564,ST-01526,OVERHEAT,2025-06-12,True
RMA-0022186,SKU-02502,ST-01554,RF_FAULT,2025-01-08,False
RMA-0022187,SKU-04749,ST-00489,MECH_DAMAGE,2025-07-06,True
RMA-0022188,SKU-01112,ST-00226,NO_POWER,2023-06-29,True
RMA-0022189,SKU-00477,ST-00774,OVERHEAT,2025-10-27,False
RMA-0022190,SKU-00342,ST-01295,RF_FAULT,2025-01-29,True
RMA-0022191,SKU-04331,ST-00395,OTHER,2023-11-27,True
RMA-0022192,SKU-03635,ST-01642,FIRMWARE,2025-09-16,True
RMA-0022193,SKU-04873,ST-01573,FIRMWARE,2024-02-08,False
RMA-0022194,SKU-02267,ST-01278,OTHER,2023-04-09,False
RMA-0022195,SKU-01575,ST-00507,OTHER,2023-07-16,True
RMA-0022196,SKU-01313,ST-00650,RF_FAULT,2023-10-11,False
RMA-0022197,SKU-04941,ST-01464,MECH_DAMAGE,2023-04-01,False
RMA-0022198,SKU-04304,ST-00363,DOA,2024-03-06,True
RMA-0022199,SKU-01341,ST-01899,DOA,2023-12-30,True
RMA-0022200,SKU-00466,ST-01998,OTHER,2023-05-30,False
RMA-0022201,SKU-01702,ST-01029,NO_POWER,2024-02-29,True
RMA-0022202,SKU-04944,ST-01472,INTERMITTENT,2025-05-11,False
RMA-0022203,SKU-04667,ST-00705,OVERHEAT,2024-01-17,True
RMA-0022204,SKU-01057,ST-00289,OVERHEAT,2025-10-09,True
RMA-0022205,SKU-00017,ST-01353,RF_FAULT,2024-07-20,True
RMA-0022206,SKU-03328,ST-01123,NO_POWER,2025-03-20,True
RMA-0022207,SKU-04779,ST-01658,OTHER,2024-11-17,True
RMA-0022208,SKU-00706,ST-01306,NO_POWER,2025-09-19,True
RMA-0022209,SKU-03027,ST-01562,DOA,2025-07-05,True
RMA-0022210,SKU-03671,ST-00098,RF_FAULT,2023-04-25,False
RMA-0022211,SKU-03389,ST-00803,RF_FAULT,2024-08-24,True
RMA-0022212,SKU-00878,ST-01204,FIRMWARE,2025-07-01,True
RMA-0022213,SKU-02806,ST-01266,OTHER,2025-01-29,True
RMA-0022214,SKU-03935,ST-01287,MECH_DAMAGE,2024-04-21,False
RMA-0022215,SKU-00275,ST-00953,FIRMWARE,2025-07-06,True
RMA-0022216,SKU-03689,ST-00748,RF_FAULT,2023-12-14,False
RMA-0022217,SKU-00407,ST-01760,NO_POWER,2023-08-27,True
RMA-0022218,SKU-04299,ST-00675,RF_FAULT,2024-03-03,True
RMA-0022219,SKU-03180,ST-01722,INTERMITTENT,2024-03-25,True
RMA-0022220,SKU-01667,ST-01732,INTERMITTENT,2024-06-02,True
RMA-0022221,SKU-02390,ST-00287,INTERMITTENT,2023-01-19,True
RMA-0022222,SKU-03921,ST-01082,DOA,2025-10-30,False
RMA-0022223,SKU-00151,ST-01843,FIRMWARE,2024-05-31,True
RMA-0022224,SKU-01512,ST-01756,INTERMITTENT,2023-01-15,False
RMA-0022225,SKU-00848,ST-00006,MECH_DAMAGE,2024-05-22,False
RMA-0022226,SKU-03413,ST-00488,OTHER,2024-06-14,True
RMA-0022227,SKU-00254,ST-00687,FIRMWARE,2023-07-04,True
RMA-0022228,SKU-02272,ST-01537,DOA,2023-04-23,True
RMA-0022229,SKU-02020,ST-00445,RF_FAULT,2023-06-13,True
RMA-0022230,SKU-04397,ST-00323,OVERHEAT,2025-09-02,False
RMA-0022231,SKU-02523,ST-00303,DOA,2024-12-08,False
RMA-0022232,SKU-02284,ST-00134,RF_FAULT,2025-04-29,True
RMA-0022233,SKU-02919,ST-00352,NO_POWER,2025-02-20,True
RMA-0022234,SKU-03647,ST-00700,FIRMWARE,2023-09-09,True
RMA-0022235,SKU-01914,ST-01787,RF_FAULT,2025-03-11,True
RMA-0022236,SKU-04579,ST-01719,MECH_DAMAGE,2025-03-03,False
RMA-0022237,SKU-00281,ST-00119,RF_FAULT,2024-04-25,True
RMA-0022238,SKU-00479,ST-01500,OVERHEAT,2025-04-27,True
RMA-0022239,SKU-00035,ST-00873,INTERMITTENT,2024-09-23,False
RMA-0022240,SKU-02205,ST-01366,FIRMWARE,2023-04-09,False
RMA-0022241,SKU-04583,ST-00225,OVERHEAT,2023-12-05,True
RMA-0022242,SKU-04085,ST-00637,INTERMITTENT,2023-06-20,False
RMA-0022243,SKU-04048,ST-00377,OTHER,2025-05-13,False
RMA-0022244,SKU-01092,ST-01611,RF_FAULT,2024-02-22,True
RMA-0022245,SKU-03058,ST-01153,OVERHEAT,2024-08-05,False
RMA-0022246,SKU-01557,ST-00708,NO_POWER,2024-01-10,True
RMA-0022247,SKU-01009,ST-01616,OTHER,2024-05-09,True
RMA-0022248,SKU-02008,ST-00916,INTERMITTENT,2025-10-04,False
RMA-0022249,SKU-01556,ST-00388,FIRMWARE,2024-01-16,True
RMA-0022250,SKU-01426,ST-00326,RF_FAULT,2023-11-20,True
RMA-0022251,SKU-02321,ST-01284,DOA,2024-12-10,False
RMA-0022252,SKU-04376,ST-00975,FIRMWARE,2024-09-25,True
RMA-0022253,SKU-00507,ST-01901,MECH_DAMAGE,2024-09-17,True
RMA-0022254,SKU-01800,ST-01421,FIRMWARE,2024-04-01,False
RMA-0022255,SKU-01930,ST-01479,OVERHEAT,2024-12-05,False
RMA-0022256,SKU-03717,ST-00146,DOA,2023-10-04,True
RMA-0022257,SKU-00458,ST-01125,FIRMWARE,2025-06-27,True
RMA-0022258,SKU-00635,ST-00996,OTHER,2023-06-20,True
RMA-0022259,SKU-00629,ST-01502,NO_POWER,2023-01-28,True
RMA-0022260,SKU-04802,ST-01704,RF_FAULT,2024-02-13,False
RMA-0022261,SKU-04865,ST-01075,MECH_DAMAGE,2023-11-29,True
RMA-0022262,SKU-04617,ST-01288,RF_FAULT,2024-05-21,True
RMA-0022263,SKU-00712,ST-00860,RF_FAULT,2025-05-25,True
RMA-0022264,SKU-01694,ST-01151,FIRMWARE,2025-02-26,True
RMA-0022265,SKU-02041,ST-01634,FIRMWARE,2025-07-12,True
RMA-0022266,SKU-03949,ST-01842,FIRMWARE,2023-08-31,True
RMA-0022267,SKU-02609,ST-01140,DOA,2024-10-16,True
RMA-0022268,SKU-04559,ST-01230,DOA,2024-05-07,True
RMA-0022269,SKU-02955,ST-00031,OTHER,2024-06-18,True
RMA-0022270,SKU-02797,ST-01337,DOA,2023-10-10,True
RMA-0022271,SKU-01346,ST-01728,OTHER,2025-04-27,False
RMA-0022272,SKU-00635,ST-00925,OVERHEAT,2024-09-08,False
RMA-0022273,SKU-02705,ST-01257,RF_FAULT,2025-03-08,True
RMA-0022274,SKU-02637,ST-00981,NO_POWER,2024-06-26,False
RMA-0022275,SKU-04589,ST-01607,NO_POWER,2023-11-28,True
RMA-0022276,SKU-00188,ST-00557,OTHER,2023-06-03,True
RMA-0022277,SKU-02196,ST-01684,FIRMWARE,2024-07-08,True
RMA-0022278,SKU-02454,ST-01961,DOA,2024-09-08,True
RMA-0022279,SKU-02245,ST-01498,NO_POWER,2023-12-19,True
RMA-0022280,SKU-02492,ST-01867,RF_FAULT,2023-06-08,False
RMA-0022281,SKU-02354,ST-01987,OTHER,2024-08-18,True
RMA-0022282,SKU-04152,ST-00167,MECH_DAMAGE,2025-09-25,True
RMA-0022283,SKU-02274,ST-01015,MECH_DAMAGE,2023-04-05,True
RMA-0022284,SKU-03687,ST-00665,OTHER,2023-02-27,True
RMA-0022285,SKU-00194,ST-00671,DOA,2023-05-04,False
RMA-0022286,SKU-00043,ST-01554,INTERMITTENT,2023-05-04,True
RMA-0022287,SKU-02177,ST-00343,INTERMITTENT,2024-06-28,True
RMA-0022288,SKU-01512,ST-01338,INTERMITTENT,2025-06-22,True
RMA-0022289,SKU-02320,ST-01190,FIRMWARE,2025-10-05,True
RMA-0022290,SKU-00510,ST-00333,MECH_DAMAGE,2025-09-14,True
RMA-0022291,SKU-03177,ST-01565,INTERMITTENT,2025-07-15,True
RMA-0022292,SKU-01845,ST-01581,OTHER,2024-05-18,False
RMA-0022293,SKU-01224,ST-00667,FIRMWARE,2024-02-12,True
RMA-0022294,SKU-00685,ST-00535,OTHER,2024-08-27,True
RMA-0022295,SKU-03144,ST-01812,RF_FAULT,2025-03-19,False
RMA-0022296,SKU-02772,ST-01514,OTHER,2025-01-17,True
RMA-0022297,SKU-04623,ST-01220,INTERMITTENT,2024-08-30,True
RMA-0022298,SKU-00313,ST-01831,INTERMITTENT,2024-07-12,True
RMA-0022299,SKU-02175,ST-00810,OTHER,2023-05-23,False
RMA-0022300,SKU-00700,ST-01656,INTERMITTENT,2024-03-18,False
RMA-0022301,SKU-02787,ST-00515,INTERMITTENT,2024-11-17,True
RMA-0022302,SKU-02849,ST-00210,OVERHEAT,2023-06-28,True
RMA-0022303,SKU-00868,ST-01745,RF_FAULT,2024-10-21,True
RMA-0022304,SKU-01183,ST-01417,NO_POWER,2024-09-01,False
RMA-0022305,SKU-01413,ST-00945,OTHER,2024-06-16,False
RMA-0022306,SKU-02397,ST-00254,NO_POWER,2023-04-25,True
RMA-0022307,SKU-03461,ST-00815,RF_FAULT,2025-05-19,False
RMA-0022308,SKU-03609,ST-00792,NO_POWER,2023-07-23,False
RMA-0022309,SKU-00350,ST-00765,INTERMITTENT,2023-06-20,True
RMA-0022310,SKU-02200,ST-00543,FIRMWARE,2023-02-14,True
RMA-0022311,SKU-03588,ST-01386,OVERHEAT,2025-02-06,False
RMA-0022312,SKU-03439,ST-01543,MECH_DAMAGE,2023-09-10,False
RMA-0022313,SKU-02254,ST-01685,FIRMWARE,2025-05-21,True
RMA-0022314,SKU-00892,ST-01894,RF_FAULT,2024-02-08,True
RMA-0022315,SKU-00289,ST-01795,RF_FAULT,2025-04-02,True
RMA-0022316,SKU-00395,ST-00903,OVERHEAT,2024-02-19,True
RMA-0022317,SKU-00259,ST-01442,NO_POWER,2023-03-05,True
RMA-0022318,SKU-01135,ST-01007,INTERMITTENT,2024-05-13,False
RMA-0022319,SKU-04044,ST-00910,MECH_DAMAGE,2023-01-09,True
